Date;Hour;D.vien (grados);H (%);Precipitación (l/m2);Tº (ºC);V.vien (m/s)
02/02/2017;21:00;192;54;0;12,5;1,26
02/02/2017;20:00;14;63;0;11,5;0,89
02/02/2017;19:00;290;42;0;14,6;3,57
02/02/2017;18:00;219;41;0;15,2;1,88
02/02/2017;17:00;188;39;0;16,3;3,56
02/02/2017;16:00;193;39;0;16,6;3,4
02/02/2017;15:00;192;40;0;16,3;4,06
02/02/2017;14:00;184;40;0;17;5,14
02/02/2017;13:00;183;49;0,1;17,4;5,55
02/02/2017;12:00;179;44;0,2;18,8;6,79
02/02/2017;11:00;181;44;0;18,8;6,58
02/02/2017;10:00;180;46;0;18,3;5,42
02/02/2017;09:00;179;48;0;18;10,21
02/02/2017;08:00;171;48;0;17,5;4,45
02/02/2017;07:00;167;49;0;17;3,76
02/02/2017;06:00;173;50;0;16,5;7,66
02/02/2017;05:00;179;48;0;16,7;9,8
02/02/2017;04:00;178;48;0;16,4;9,8
02/02/2017;03:00;180;42;0,4;16,4;6,35
02/02/2017;02:00;180;38;0;17,1;7,68
02/02/2017;01:00;177;43;0;17,8;5,38
01/02/2017;24:00;181;46;0,1;17,9;6,56
01/02/2017;23:00;178;46;0;17,8;6,92
01/02/2017;22:00;179;47;0;17,6;6,95
01/02/2017;21:00;181;47;0;17,4;8,86
01/02/2017;20:00;181;47;0;17,4;7,03
01/02/2017;19:00;173;48;0;17,4;6,8
01/02/2017;18:00;174;48;0;17,6;5,35
01/02/2017;17:00;171;47;0;17,9;3,43
01/02/2017;16:00;182;46;0;18,8;1,88
01/02/2017;15:00;208;45;0;19,3;2,39
01/02/2017;14:00;208;47;0;19,2;1,4
01/02/2017;13:00;183;47;0;18,8;3,82
01/02/2017;12:00;172;48;0;18,2;3,76
01/02/2017;11:00;153;49;0;17,2;1,74
01/02/2017;10:00;156;49;0;16,3;1,13
01/02/2017;09:00;153;52;0,1;15,6;0,75
01/02/2017;08:00;43;52;0,2;15,2;0,57
01/02/2017;07:00;355;52;0;14,9;0,45
01/02/2017;06:00;305;47;0;15,4;0,89
01/02/2017;05:00;205;47;0;15,6;0,27
01/02/2017;04:00;96;44;0;16,5;0,8
01/02/2017;03:00;197;47;0;16,1;0,79
01/02/2017;02:00;307;57;0;14,8;0,39
01/02/2017;01:00;124;56;0;15,4;0,4
31/01/2017;24:00;138;57;0;15,3;2,37
31/01/2017;23:00;135;58;0;15;2,75
31/01/2017;22:00;130;57;0;15,3;2,68
31/01/2017;21:00;155;50;0;16,8;2,94
31/01/2017;20:00;167;47;0;17,6;5,34
31/01/2017;19:00;164;43;0;17,6;2,09
31/01/2017;18:00;119;41;0;18,1;2,53
31/01/2017;17:00;146;42;0;18,2;2,95
31/01/2017;16:00;141;44;0;18,2;3,69
31/01/2017;15:00;157;43;0;18,9;4,03
31/01/2017;14:00;145;42;0;19,2;4,38
31/01/2017;13:00;148;42;0;18,7;3,22
31/01/2017;12:00;140;43;0;18,6;2,72
31/01/2017;11:00;132;43;0;18,3;2,28
31/01/2017;10:00;125;50;0;16,5;3,89
31/01/2017;09:00;143;52;0;15,6;3,19
31/01/2017;08:00;141;53;0;15,5;2,09
31/01/2017;07:00;151;48;0;16,3;3,98
31/01/2017;06:00;171;45;0;16,7;6,33
31/01/2017;05:00;176;46;0;16,7;5,23
31/01/2017;04:00;174;48;0;16,7;3,47
31/01/2017;03:00;169;48;0;16,9;4,45
31/01/2017;02:00;158;47;0;17,4;3,83
31/01/2017;01:00;168;47;0;17,7;4,33
30/01/2017;24:00;172;48;0;17,9;4,69
30/01/2017;23:00;165;50;0;17,9;3,39
30/01/2017;22:00;163;49;0;18,2;2,58
30/01/2017;21:00;174;51;0;18,5;6,01
30/01/2017;20:00;174;52;0;18,9;5,72
30/01/2017;19:00;173;53;0;19,1;4,63
30/01/2017;18:00;172;53;0;19,4;3,75
30/01/2017;17:00;171;53;0;19,5;3,87
30/01/2017;16:00;166;54;0;19,5;3,59
30/01/2017;15:00;161;53;0;19,7;2,39
30/01/2017;14:00;170;53;0;19,8;1,51
30/01/2017;13:00;134;57;0;18,5;2,35
30/01/2017;12:00;124;59;0;17,6;2,67
30/01/2017;11:00;8;64;0;16,6;0,9
30/01/2017;10:00;350;67;0;15,6;0,37
30/01/2017;09:00;96;69;0;14,7;0,58
30/01/2017;08:00;129;71;0;14,1;0,9
30/01/2017;07:00;111;72;0;13,9;0,96
30/01/2017;06:00;95;73;0;13,7;1,02
30/01/2017;05:00;82;74;0;13,4;1,02
30/01/2017;04:00;101;76;0;12,8;1,03
30/01/2017;03:00;123;77;0;12,4;1,3
30/01/2017;02:00;111;75;0;12,7;1,04
30/01/2017;01:00;120;73;0;13,4;1,85
29/01/2017;24:00;129;71;0;14,2;0,37
29/01/2017;23:00;305;67;0;14,7;1,61
29/01/2017;22:00;117;63;0;15,2;1,29
29/01/2017;21:00;151;62;0;15,5;0,97
29/01/2017;20:00;114;62;0;15,3;1,09
29/01/2017;19:00;158;56;0;16,3;1,16
29/01/2017;18:00;155;59;0;15,9;1,48
29/01/2017;17:00;170;60;0;15,7;2,41
29/01/2017;16:00;181;60;0,1;15,3;3,53
29/01/2017;15:00;179;51;0;16,7;4,92
29/01/2017;14:00;180;48;0;16,9;4,82
29/01/2017;13:00;174;49;0;16,1;6,22
29/01/2017;12:00;175;50;0;15,5;5,76
29/01/2017;11:00;173;50;0;15,2;3,97
29/01/2017;10:00;163;52;0;14,5;2,58
29/01/2017;09:00;102;57;0;12,9;0,42
29/01/2017;08:00;49;59;0;12,1;0,59
29/01/2017;07:00;112;59;0;11,8;0,48
29/01/2017;06:00;89;58;0;12;0,85
29/01/2017;05:00;107;59;0;11,5;0,07
29/01/2017;04:00;117;63;0;10,3;0,72
29/01/2017;03:00;71;66;0;9,2;0,93
29/01/2017;02:00;99;68;0;8,4;1,28
29/01/2017;01:00;105;71;0;7,8;2,03
28/01/2017;24:00;105;74;0;7,4;2,61
28/01/2017;23:00;106;75;0;7,5;1,83
28/01/2017;22:00;143;74;0;8,4;1,34
28/01/2017;21:00;128;72;0;9,6;2,02
28/01/2017;20:00;141;71;0;10,5;1,23
28/01/2017;19:00;154;70;0;11,4;0,29
28/01/2017;18:00;319;70;0;11,6;0,98
28/01/2017;17:00;326;65;0;12;3,7
28/01/2017;16:00;329;59;0;12,7;4,5
28/01/2017;15:00;320;58;0;12,7;5,74
28/01/2017;14:00;227;43;0;14,2;1,16
28/01/2017;13:00;190;46;0;13,4;2,05
28/01/2017;12:00;179;57;0;11,4;2,73
28/01/2017;11:00;159;69;0;9,5;2,19
28/01/2017;10:00;141;78;0;7,3;2,43
28/01/2017;09:00;150;81;0;6;2,6
28/01/2017;08:00;148;81;0;6;1,81
28/01/2017;07:00;136;81;0;6,5;2,15
28/01/2017;06:00;151;78;0;7,3;1,81
28/01/2017;05:00;137;74;0;8,3;1,44
28/01/2017;04:00;125;70;0;9,4;1,55
28/01/2017;03:00;82;65;0;10,1;0,23
28/01/2017;02:00;277;64;0;10,3;2
28/01/2017;01:00;273;66;0;10,1;1,02
27/01/2017;24:00;260;66;0;10,3;1,09
27/01/2017;23:00;272;66;0;10,1;2,33
27/01/2017;22:00;285;63;0;10,7;3,84
27/01/2017;21:00;269;56;0;11,9;1,37
27/01/2017;20:00;200;56;0;12;1,58
27/01/2017;19:00;205;54;0;12,6;1,4
27/01/2017;18:00;178;52;0;12,9;4,25
27/01/2017;17:00;167;52;0;13,2;3,61
27/01/2017;16:00;162;52;0;13,5;2,35
27/01/2017;15:00;173;50;0;13,7;3,62
27/01/2017;14:00;169;52;0;13;4,41
27/01/2017;13:00;158;54;0;12,4;5,89
27/01/2017;12:00;154;56;0;11,9;6,09
27/01/2017;11:00;155;56;0;11,8;8,7
27/01/2017;10:00;146;56;0;11,7;6,22
27/01/2017;09:00;134;59;0;10,6;3,31
27/01/2017;08:00;121;59;0;10,3;3,01
27/01/2017;07:00;130;57;0;10,3;4,61
27/01/2017;06:00;133;55;0;10,7;5,97
27/01/2017;05:00;130;54;0;10,8;6,63
27/01/2017;04:00;129;53;0;10,9;6,41
27/01/2017;03:00;125;52;0;11,2;5,13
27/01/2017;02:00;124;54;0;10,5;3,46
27/01/2017;01:00;126;54;0;10,5;4,85
26/01/2017;24:00;117;55;0;10,3;5,69
26/01/2017;23:00;129;53;0;10,6;6,16
26/01/2017;22:00;122;51;0;10,8;5,09
26/01/2017;21:00;155;45;0;11,8;3,81
26/01/2017;20:00;158;44;0;11,9;6,81
26/01/2017;19:00;136;45;0;11,6;6,1
26/01/2017;18:00;155;46;0;11,2;4,45
26/01/2017;17:00;153;45;0;11,6;3,76
26/01/2017;16:00;157;43;0;11,6;4,37
26/01/2017;15:00;144;44;0;12,1;3,33
26/01/2017;14:00;141;44;0;11,7;3,62
26/01/2017;13:00;140;43;0;11,4;4,44
26/01/2017;12:00;139;41;0;10,3;4,76
26/01/2017;11:00;136;42;0;9,5;4,62
26/01/2017;10:00;139;45;0;8,7;3,89
26/01/2017;09:00;153;57;0;6,8;0,64
26/01/2017;08:00;321;65;0;4,7;1,31
26/01/2017;07:00;351;71;0;3,2;0,75
26/01/2017;06:00;100;75;0;2;0,78
26/01/2017;05:00;122;78;0;1,2;1,26
26/01/2017;04:00;89;80;0;0,4;1,24
26/01/2017;03:00;105;80;0;0,2;1,65
26/01/2017;02:00;131;78;0;0,6;1,86
26/01/2017;01:00;125;77;0;0,9;2,37
25/01/2017;24:00;136;74;0;1,7;1,94
25/01/2017;23:00;115;72;0;2,6;2,38
25/01/2017;22:00;105;70;0;4;1,76
25/01/2017;21:00;130;66;0;4,9;1,69
25/01/2017;20:00;93;62;0;5,5;1,34
25/01/2017;19:00;162;56;0;6,4;0,42
25/01/2017;18:00;54;53;0;7,1;2,06
25/01/2017;17:00;48;48;0;8,4;3,19
25/01/2017;16:00;45;44;0;9,7;2,1
25/01/2017;15:00;49;43;0;10,3;0,66
25/01/2017;14:00;68;50;0;9,4;1,64
25/01/2017;13:00;151;63;0;8,7;1,15
25/01/2017;12:00;53;75;0;7,2;0,27
25/01/2017;11:00;149;81;0;4,8;0,67
25/01/2017;10:00;138;85;0;2,4;1,46
25/01/2017;09:00;129;86;0;1,2;1,51
25/01/2017;08:00;130;87;0;0,8;2,04
25/01/2017;07:00;125;86;0;1;1,51
25/01/2017;06:00;134;86;0;1,1;1,9
25/01/2017;05:00;130;85;0;1,5;1,7
25/01/2017;04:00;140;85;0;1,6;1,87
25/01/2017;03:00;128;85;0;1,9;2,85
25/01/2017;02:00;129;83;0;2,4;2,99
25/01/2017;01:00;124;82;0;2,9;2,21
24/01/2017;24:00;127;80;0;3,6;2,13
24/01/2017;23:00;127;77;0;4,5;2,11
24/01/2017;22:00;149;73;0;5,7;1,27
24/01/2017;21:00;139;71;0;6,6;0,82
24/01/2017;20:00;260;69;0;7,4;0,69
24/01/2017;19:00;297;67;0;8,2;1,27
24/01/2017;18:00;347;64;0;9;1,65
24/01/2017;17:00;313;60;0;10,1;3,09
24/01/2017;16:00;313;58;0;10,6;3,41
24/01/2017;15:00;302;59;0;10,7;4,35
24/01/2017;14:00;304;65;0;10,1;4,6
24/01/2017;13:00;324;68;0;10,1;4,38
24/01/2017;12:00;303;74;0;10,4;1,72
24/01/2017;11:00;94;80;0;8,4;0,52
24/01/2017;10:00;127;84;0;6,3;1,33
24/01/2017;09:00;129;85;0;5,2;1,45
24/01/2017;08:00;153;85;0;4,7;1,49
24/01/2017;07:00;129;85;0;4,7;2,29
24/01/2017;06:00;129;84;0;4,8;2,32
24/01/2017;05:00;134;84;0;5,1;1,66
24/01/2017;04:00;132;82;0;5,6;1,53
24/01/2017;03:00;130;81;0;6,2;0,96
24/01/2017;02:00;115;79;0;6,8;1,12
24/01/2017;01:00;309;76;0;7,6;0,51
23/01/2017;24:00;316;75;0;8,1;0,57
23/01/2017;23:00;308;73;0;8,5;0,48
23/01/2017;22:00;296;73;0;8,6;1,34
23/01/2017;21:00;288;72;0;9;1,11
23/01/2017;20:00;313;71;0;9,2;1,68
23/01/2017;19:00;310;71;0;9,4;1,94
23/01/2017;18:00;326;71;0;9,6;2,42
23/01/2017;17:00;303;69;0;9,9;4,95
23/01/2017;16:00;321;70;0;10,1;5,53
23/01/2017;15:00;318;70;0;10,3;6,6
23/01/2017;14:00;319;70;0;10,6;6,66
23/01/2017;13:00;303;71;0;11,1;6,41
23/01/2017;12:00;307;75;0;10,6;4,27
23/01/2017;11:00;299;78;0;10,5;1,3
23/01/2017;10:00;80;82;0;8,9;0,53
23/01/2017;09:00;118;84;0;7,5;0,91
23/01/2017;08:00;96;83;0;7,5;0,73
23/01/2017;07:00;87;82;0;7,6;0,65
23/01/2017;06:00;31;81;0;7,8;0,23
23/01/2017;05:00;268;79;0;8,3;0,49
23/01/2017;04:00;261;79;0;8,4;1,13
23/01/2017;03:00;264;80;0;8,6;1,25
23/01/2017;02:00;263;79;0;8,9;1,27
23/01/2017;01:00;278;79;0,3;9;1,2
22/01/2017;24:00;287;79;0;9,2;1,19
22/01/2017;23:00;303;79;0;9,5;2,65
22/01/2017;22:00;310;78;0;9,5;1,66
22/01/2017;21:00;299;77;0;9,5;1,85
22/01/2017;20:00;301;76;0;9,6;1,74
22/01/2017;19:00;295;76;0;9,8;2,18
22/01/2017;18:00;287;76;0;10;2,94
22/01/2017;17:00;302;75;0;10,4;3,49
22/01/2017;16:00;320;75;0;10,6;4,78
22/01/2017;15:00;305;74;0;10,8;5,09
22/01/2017;14:00;318;76;0;10,6;4,87
22/01/2017;13:00;306;77;0;10,4;2,97
22/01/2017;12:00;279;80;0;9,8;0,44
22/01/2017;11:00;129;84;0;7,6;1,11
22/01/2017;10:00;129;87;0;5,7;1,85
22/01/2017;09:00;126;88;0;5,2;0,7
22/01/2017;08:00;130;88;0;4,8;1,33
22/01/2017;07:00;118;88;0;4,8;1,75
22/01/2017;06:00;132;88;0;4,9;2,05
22/01/2017;05:00;143;88;0;5;1,49
22/01/2017;04:00;132;88;0;4,8;1,82
22/01/2017;03:00;136;87;0;4,7;1,91
22/01/2017;02:00;132;88;0;4,5;1,85
22/01/2017;01:00;138;87;0;4,5;2,42
21/01/2017;24:00;127;87;0;4,9;2,71
21/01/2017;23:00;126;86;0;5,1;3,11
21/01/2017;22:00;126;84;0;5,8;2,25
21/01/2017;21:00;114;82;0;6,9;1,07
21/01/2017;20:00;265;81;0;7,7;0,48
21/01/2017;19:00;264;78;0;8,6;0,79
21/01/2017;18:00;314;76;0;9;0,47
21/01/2017;17:00;328;74;0;9,2;1,83
21/01/2017;16:00;309;71;0;9,5;3,47
21/01/2017;15:00;305;60;0;10,7;5,17
21/01/2017;14:00;291;53;0;12,2;2,48
21/01/2017;13:00;281;58;0;11,7;0,62
21/01/2017;12:00;144;66;0;8,9;1,58
21/01/2017;11:00;126;74;0;6,2;2,24
21/01/2017;10:00;126;80;0;3,8;2,53
21/01/2017;09:00;124;84;0;2,1;2,37
21/01/2017;08:00;119;84;0;1,5;2,42
21/01/2017;07:00;137;84;0;1,5;2,47
21/01/2017;06:00;126;84;0;1,6;2,62
21/01/2017;05:00;131;84;0;1,7;2,24
21/01/2017;04:00;128;83;0;1,8;2,72
21/01/2017;03:00;131;83;0;2;2,43
21/01/2017;02:00;130;82;0;2,2;3,32
21/01/2017;01:00;128;80;0;2,8;2,98
20/01/2017;24:00;115;78;0;3,5;1,86
20/01/2017;23:00;128;75;0;4,1;2,33
20/01/2017;22:00;131;73;0;4,8;2,62
20/01/2017;21:00;122;72;0;5,3;2,94
20/01/2017;20:00;126;70;0;6,1;0,59
20/01/2017;19:00;306;68;0;6,6;0,91
20/01/2017;18:00;288;65;0;7,2;1,86
20/01/2017;17:00;295;60;0;7,9;2,73
20/01/2017;16:00;295;50;0;9,3;2,34
20/01/2017;15:00;279;46;0;10,4;1,15
20/01/2017;14:00;148;57;0;9,1;0,39
20/01/2017;13:00;134;66;0;7;0,68
20/01/2017;12:00;136;74;0;4,4;1,35
20/01/2017;11:00;133;79;0;2,6;1,38
20/01/2017;10:00;135;83;0;0,7;1,46
20/01/2017;09:00;129;86;0;-0,6;1,89
20/01/2017;08:00;127;86;0;-0,8;1,79
20/01/2017;07:00;137;86;0;-0,8;1,9
20/01/2017;06:00;121;86;0;-0,7;1,52
20/01/2017;05:00;118;86;0;-0,5;1,57
20/01/2017;04:00;113;85;0;-0,3;1,42
20/01/2017;03:00;125;84;0;-0,1;1,85
20/01/2017;02:00;111;83;0;0,3;1,32
20/01/2017;01:00;133;81;0;0,8;1,57
19/01/2017;24:00;128;78;0;1,4;1,28
19/01/2017;23:00;132;75;0;2;1,53
19/01/2017;22:00;117;72;0;3,1;1,1
19/01/2017;21:00;152;69;0;3,8;0,99
19/01/2017;20:00;130;66;0;4,3;2,38
19/01/2017;19:00;90;64;0;4,8;2,06
19/01/2017;18:00;55;64;0;5;1,67
19/01/2017;17:00;49;63;0;5,2;2,09
19/01/2017;16:00;111;65;0;5,4;0,88
19/01/2017;15:00;151;67;0;5;2,19
19/01/2017;14:00;136;68;0;4,7;1,74
19/01/2017;13:00;93;72;0;4,7;0,83
19/01/2017;12:00;103;75;0;4,3;0,61
19/01/2017;11:00;128;77;0;3,7;0,84
19/01/2017;10:00;116;77;0;3,4;1,53
19/01/2017;09:00;128;77;0;3,2;1,65
19/01/2017;08:00;117;76;0;3,2;1,86
19/01/2017;07:00;132;75;0;3,1;1,85
19/01/2017;06:00;120;75;0;3;1,73
19/01/2017;05:00;122;74;0;3;1,82
19/01/2017;04:00;138;74;0;3,1;1,37
19/01/2017;03:00;133;74;0;3,2;1,52
19/01/2017;02:00;133;73;0;3,3;1,75
19/01/2017;01:00;119;72;0;3,6;1,02
18/01/2017;24:00;298;71;0;3,5;0,84
18/01/2017;23:00;269;71;0;3,7;0,77
18/01/2017;22:00;158;70;0;3,7;0,37
18/01/2017;21:00;47;70;0;3,7;0,63
18/01/2017;20:00;58;70;0;3,6;0,51
18/01/2017;19:00;36;70;0;3,6;0,41
18/01/2017;18:00;26;70;0;3,4;0,92
18/01/2017;17:00;360;70;0;3,4;1,46
18/01/2017;16:00;355;70;0;3,4;1,8
18/01/2017;15:00;336;70;0;3,2;2,02
18/01/2017;14:00;358;70;0;3,3;1,6
18/01/2017;13:00;4;69;0;3;1,39
18/01/2017;12:00;359;68;0;2,8;1,4
18/01/2017;11:00;346;67;0;2,7;1,77
18/01/2017;10:00;332;67;0;2,5;2,77
18/01/2017;09:00;356;71;0;2,1;2,03
18/01/2017;08:00;302;73;0;1,8;2,28
18/01/2017;07:00;337;71;0;2,1;0,31
18/01/2017;06:00;121;69;0;2,2;0,35
18/01/2017;05:00;120;67;0;2,6;0,72
18/01/2017;04:00;76;64;0;2,9;0,78
18/01/2017;03:00;84;61;0;3,6;1,33
18/01/2017;02:00;63;52;0;4,7;1,28
18/01/2017;01:00;312;47;0;4,9;1,96
17/01/2017;24:00;333;46;0;5;2,24
17/01/2017;23:00;357;47;0;5,3;2,71
17/01/2017;22:00;348;45;0;5,5;2,8
17/01/2017;21:00;343;48;0;5,6;2,31
17/01/2017;20:00;331;51;0;5,6;2,27
17/01/2017;19:00;320;48;0;5,5;3,16
17/01/2017;18:00;320;46;0;5,6;4,64
17/01/2017;17:00;336;42;0;6,2;3,52
17/01/2017;16:00;350;43;0;6,6;4,2
17/01/2017;15:00;353;43;0;6,8;4,4
17/01/2017;14:00;346;39;0;6,8;4,89
17/01/2017;13:00;355;50;0;6,7;2,77
17/01/2017;12:00;357;55;0;6,7;2,49
17/01/2017;11:00;345;62;0;5,9;1,45
17/01/2017;10:00;305;62;0;5,4;1,38
17/01/2017;09:00;314;63;0;5,5;1,22
17/01/2017;08:00;333;66;0;5,6;1,44
17/01/2017;07:00;52;68;0;5,8;1,19
17/01/2017;06:00;47;82;0;6,2;1,62
17/01/2017;05:00;312;89;0;6,6;0,8
17/01/2017;04:00;55;91;0;6,4;0,39
17/01/2017;03:00;111;93;0;6,4;1,8
17/01/2017;02:00;54;94;0,2;8,1;2,61
17/01/2017;01:00;318;95;1,4;10,3;4,87
16/01/2017;24:00;311;95;5,2;10,7;6,03
16/01/2017;23:00;308;94;2,7;10,5;6,25
16/01/2017;22:00;311;94;3,8;10,6;6,21
16/01/2017;21:00;307;94;3,2;10,5;6,74
16/01/2017;20:00;305;93;1,6;10,7;6,29
16/01/2017;19:00;309;93;3;10,6;6,59
16/01/2017;18:00;317;92;1,9;10,8;6,83
16/01/2017;17:00;306;91;1,3;10,9;7,75
16/01/2017;16:00;309;90;0,5;10,9;7,77
16/01/2017;15:00;303;89;1,5;11;8,37
16/01/2017;14:00;303;86;0,5;11,1;8,59
16/01/2017;13:00;308;82;0,1;11,5;8,62
16/01/2017;12:00;307;79;0,1;11,7;7,7
16/01/2017;11:00;305;77;0;11,9;8,01
16/01/2017;10:00;309;77;0,1;11,8;7,02
16/01/2017;09:00;318;87;0;11;6,24
16/01/2017;08:00;304;92;0,3;10,6;6,28
16/01/2017;07:00;304;91;1,8;10,4;8,33
16/01/2017;06:00;301;89;1,8;10,5;8,61
16/01/2017;05:00;296;87;0,3;10,5;8,67
16/01/2017;04:00;299;83;1,1;10,7;9,25
16/01/2017;03:00;295;80;0,2;11;8,09
16/01/2017;02:00;302;75;0;11,2;8,52
16/01/2017;01:00;304;77;0;11,3;8,65
15/01/2017;24:00;303;83;0,2;10,8;7,79
15/01/2017;23:00;295;82;0,5;10,4;6,42
15/01/2017;22:00;295;80;0,1;10,4;6
15/01/2017;21:00;301;74;0;10,7;7,35
15/01/2017;20:00;307;73;0;10,9;6,93
15/01/2017;19:00;299;79;0,1;10,4;6,47
15/01/2017;18:00;298;80;1,3;10,2;5,49
15/01/2017;17:00;301;77;0,2;10,7;7,25
15/01/2017;16:00;300;78;0;10,9;7,55
15/01/2017;15:00;293;81;0,2;10,2;6,66
15/01/2017;14:00;289;83;0,2;9,6;4,41
15/01/2017;13:00;297;81;5,3;9,5;5,84
15/01/2017;12:00;297;78;0,5;9,6;2,61
15/01/2017;11:00;297;78;0,5;9,8;3,16
15/01/2017;10:00;296;79;0,5;9,4;3,19
15/01/2017;09:00;326;79;3,3;9,3;4,87
15/01/2017;08:00;289;77;0;9,8;2,15
15/01/2017;07:00;309;78;0,5;9,6;4,77
15/01/2017;06:00;293;80;0;9,2;2,54
15/01/2017;05:00;305;82;1;9,1;4,66
15/01/2017;04:00;313;83;0,2;8,9;2,55
15/01/2017;03:00;313;83;7,2;8,5;1,78
15/01/2017;02:00;273;83;0,1;8,5;1,26
15/01/2017;01:00;306;84;0,8;8,2;2,99
14/01/2017;24:00;285;85;0,2;8,1;2,86
14/01/2017;23:00;295;84;1;7,6;1,25
14/01/2017;22:00;301;83;0,8;8;4,65
14/01/2017;21:00;289;82;0,7;7,8;2,71
14/01/2017;20:00;290;79;1,1;7,7;3,43
14/01/2017;19:00;286;75;1,5;7,9;1,87
14/01/2017;18:00;310;73;0,4;8,6;3,82
14/01/2017;17:00;295;73;0,1;8,9;2,65
14/01/2017;16:00;290;70;0;9,1;4,43
14/01/2017;15:00;289;71;0,1;8,6;5,75
14/01/2017;14:00;301;76;0,1;7,5;4,59
14/01/2017;13:00;307;77;0;8,1;4,09
14/01/2017;12:00;265;81;0;7,5;1,13
14/01/2017;11:00;100;84;1,2;6,4;1,17
14/01/2017;10:00;207;84;1;6,5;0,79
14/01/2017;09:00;110;84;0;6,3;0,83
14/01/2017;08:00;276;84;0;6,2;0,82
14/01/2017;07:00;280;86;0,5;5,9;0,75
14/01/2017;06:00;318;85;6;5,6;3,78
14/01/2017;05:00;263;82;4,7;5,6;1,7
14/01/2017;04:00;297;80;1,5;6,5;0,6
14/01/2017;03:00;309;82;1,4;6,1;2,78
14/01/2017;02:00;130;81;1,7;5,7;1,75
14/01/2017;01:00;167;75;0;7;0,66
13/01/2017;24:00;289;79;0,1;6,5;3,01
13/01/2017;23:00;257;81;1,5;5,8;1,31
13/01/2017;22:00;288;77;2,5;6,4;2,5
13/01/2017;21:00;312;73;0,1;7,3;1,66
13/01/2017;20:00;298;66;4;8,2;3,15
13/01/2017;19:00;289;69;0,2;8,1;3,78
13/01/2017;18:00;299;69;1,9;8,3;3,51
13/01/2017;17:00;308;64;0,1;9,1;5,15
13/01/2017;16:00;312;63;0,4;9,6;7,01
13/01/2017;15:00;296;70;0;8,7;3,99
13/01/2017;14:00;306;62;1,2;9,7;7,56
13/01/2017;13:00;306;66;0;9,5;7,1
13/01/2017;12:00
13/01/2017;11:00
13/01/2017;10:00
13/01/2017;09:00
13/01/2017;08:00
13/01/2017;07:00
13/01/2017;06:00;298;75;0,3;7,9;6,33
13/01/2017;05:00;290;68;0,2;8,8;6,35
13/01/2017;04:00;294;75;0,5;9;6,31
13/01/2017;03:00;291;76;0,3;8,7;5,85
13/01/2017;02:00;292;78;1,5;8,9;7,02
13/01/2017;01:00;291;77;0,5;9,6;7,52
12/01/2017;24:00;292;77;1,4;10,2;6,09
12/01/2017;23:00;295;82;0,2;10,2;8,16
12/01/2017;22:00;295;84;1,2;10,4;5,83
12/01/2017;21:00;299;85;1,5;11;9,46
12/01/2017;20:00;301;76;1,9;13,2;7,1
12/01/2017;19:00;296;72;0;14;0,75
12/01/2017;18:00;292;71;0;14,3;2,54
12/01/2017;17:00;323;69;0;14,7;2,1
12/01/2017;16:00;295;75;0;14,4;1,36
12/01/2017;15:00;305;82;0;13,3;2,52
12/01/2017;14:00;287;87;0,1;13,5;1,57
12/01/2017;13:00;147;91;0;11,8;0,18
12/01/2017;12:00;145;93;0;10,8;1,05
12/01/2017;11:00;125;94;0;9,7;1,86
12/01/2017;10:00;129;94;0;9,5;1,75
12/01/2017;09:00;125;94;0;9,6;1,53
12/01/2017;08:00;154;93;0;10;1,4
12/01/2017;07:00;121;93;0;10,3;0,8
12/01/2017;06:00;137;92;0;10,9;1,28
12/01/2017;05:00;154;92;0;11,7;1,17
12/01/2017;04:00;138;91;0;12,1;0,75
12/01/2017;03:00;143;91;0;12,2;0,99
12/01/2017;02:00;135;90;0;12,3;0,83
12/01/2017;01:00;185;89;0;12,4;0,38
11/01/2017;24:00;280;88;0;12,6;0,75
11/01/2017;23:00;298;88;0;12,8;0,66
11/01/2017;22:00;280;89;0;12,8;0,65
11/01/2017;21:00;306;91;0;12,7;1,82
11/01/2017;20:00;304;94;0;12,4;3,74
11/01/2017;19:00;304;95;0,1;12,3;4,65
11/01/2017;18:00;305;95;0,3;12,4;4,51
11/01/2017;17:00;312;95;0,3;12,7;5,53
11/01/2017;16:00;302;94;0;13;6,2
11/01/2017;15:00;304;94;0,2;13,1;5,91
11/01/2017;14:00;303;93;0;13,3;7,08
11/01/2017;13:00;307;93;0,1;13,5;6,2
11/01/2017;12:00;307;92;0,1;13,3;4,92
11/01/2017;11:00;305;92;0;13,3;7,41
11/01/2017;10:00;302;92;0;13,1;4,99
11/01/2017;09:00;297;93;0;12,6;4,53
11/01/2017;08:00;298;94;0;12,2;5,93
11/01/2017;07:00;300;95;0,1;11,8;5,36
11/01/2017;06:00;300;95;0,2;11,7;5,67
11/01/2017;05:00;303;95;1,8;11,5;7,37
11/01/2017;04:00;301;95;0,7;11,4;7,21
11/01/2017;03:00;300;95;2;11,2;8,58
11/01/2017;02:00;304;95;1,5;11,1;7,61
11/01/2017;01:00;306;94;3,4;10,9;6,91
10/01/2017;24:00;308;93;4,1;11,1;6,77
10/01/2017;23:00;299;92;2,6;11;7,76
10/01/2017;22:00;300;92;3,9;11,2;8,1
10/01/2017;21:00;305;92;5,8;11,2;8,19
10/01/2017;20:00;309;93;5,2;11,1;8,15
10/01/2017;19:00;303;93;2,7;10,7;8,18
10/01/2017;18:00;303;92;3,2;10,5;7,96
