Date;Hour;Benceno (µg/m3);M-P-XILENO (µg/m3);Tolueno (µg/m3);D.vien (grados);V.vien (m/s)
27/02/2017;02:00;0,49;0,42;1,6;121;0,42
27/02/2017;01:00;0,56;0,44;1,02;131;0,4
26/02/2017;24:00;0,69;0,57;1,87;;
26/02/2017;23:00;0,7;0,62;1,78;145;0,18
26/02/2017;22:00;1,06;0,68;1,83;111;0,28
26/02/2017;21:00;0,82;0,52;1,35;129;0,39
26/02/2017;20:00;0,86;0,56;1,82;137;0,35
26/02/2017;19:00;1,23;1,99;7,14;88;0,24
26/02/2017;18:00;1,34;2,31;5,8;306;0,29
26/02/2017;17:00;1,25;0,58;1,18;328;0,67
26/02/2017;16:00;1,09;0,31;0,61;12;0,28
26/02/2017;15:00;1,14;2,27;3,35;332;0,89
26/02/2017;14:00;0,94;0,24;0,39;324;2,24
26/02/2017;13:00;1,23;0,4;1,03;325;1,89
26/02/2017;12:00;1,43;0,31;1,03;96;0,36
26/02/2017;11:00;2,82;0,43;1,89;92;0,38
26/02/2017;10:00;2,58;0,59;2,34;95;0,38
26/02/2017;09:00;2,28;0,97;2,7;111;0,38
26/02/2017;08:00;2,07;1,39;3,58;142;0,35
26/02/2017;07:00;2,21;2,44;4,65;131;0,31
26/02/2017;06:00;4,35;7,55;8,6;93;0,35
26/02/2017;05:00;2;1,32;3,38;136;0,12
26/02/2017;04:00;1,85;1,02;2,29;143;0,25
26/02/2017;03:00;1,95;1,26;2,95;141;0,39
26/02/2017;02:00;2,04;1,44;3,42;123;0,22
26/02/2017;01:00;2,14;1,41;2,65;129;0,39
25/02/2017;24:00;2,72;2,69;3,6;;
25/02/2017;23:00;3,43;5,34;6,03;128;0,37
25/02/2017;22:00;5,16;12,63;13,31;344;0,12
25/02/2017;21:00;2,61;2,28;5,23;199;0,02
25/02/2017;20:00;2,15;1,34;3,48;180;0,14
25/02/2017;19:00;3,71;1,57;4,68;342;0,13
25/02/2017;18:00;2,19;0,56;1,39;303;0,29
25/02/2017;17:00;2,76;0,92;2,02;328;0,47
25/02/2017;16:00;2,47;1,03;1,98;330;0,37
25/02/2017;15:00;1,64;0,76;1,37;332;0,44
25/02/2017;14:00;1,37;0,75;1,48;320;0,67
25/02/2017;13:00;1,05;0,84;1,72;337;1,19
25/02/2017;12:00;1,3;1,11;2,39;93;1,57
25/02/2017;11:00;1,54;1;2,32;97;1,7
25/02/2017;10:00;1,11;0,93;2,39;105;2,28
25/02/2017;09:00;1,15;0,73;2,28;108;2,43
25/02/2017;08:00;1,14;0,58;2,27;103;2,67
25/02/2017;07:00;0,82;0,45;2,15;109;1,93
25/02/2017;06:00;1,02;0,48;2,48;133;0,65
25/02/2017;05:00;0,9;0,53;2,7;133;0,26
25/02/2017;04:00;0,94;0,64;3,36;128;0,36
25/02/2017;03:00;1,02;0,9;3,52;115;0,38
25/02/2017;02:00;0,89;0,72;2,58;107;0,34
25/02/2017;01:00;0,99;0,85;2,5;130;0,39
24/02/2017;24:00;1,08;0,68;2,04;;
24/02/2017;23:00;0,92;0,45;0,98;150;0,4
24/02/2017;22:00;0,76;0,47;0,87;154;0,39
24/02/2017;21:00;0,84;0,52;0,84;153;0,39
24/02/2017;20:00;0,78;0,31;0,65;150;0,48
24/02/2017;19:00;0,59;0,26;0,7;43;0,37
24/02/2017;18:00;0,67;0,2;0,3;29;0,64
24/02/2017;17:00;0,69;0,2;0,3;14;1,19
24/02/2017;16:00;0,68;0,25;0,44;337;1,42
24/02/2017;15:00;0,75;0,24;0,47;352;0,95
24/02/2017;14:00;0,87;0,37;0,69;12;1,24
24/02/2017;13:00;1,69;0,88;1,9;352;0,71
24/02/2017;12:00;1,48;0,73;1,57;327;1,26
24/02/2017;11:00;1,69;1,36;2,79;326;1,05
24/02/2017;10:00;2,09;1,42;3,94;324;0,5
24/02/2017;09:00;0,76;0,38;0,97;314;0,96
24/02/2017;08:00;0,93;0,28;0,92;128;0,38
24/02/2017;07:00;1;0,36;0,67;147;0,26
24/02/2017;06:00;0,98;0,32;0,63;340;1,06
24/02/2017;05:00;1,75;1,01;1,9;329;1,15
24/02/2017;04:00;0,92;0,23;0,57;333;1,49
24/02/2017;03:00;0,59;0,13;0,52;332;2,13
24/02/2017;02:00;0,47;0,21;0,55;344;0,28
24/02/2017;01:00;0,59;0,24;0,99;173;0,13
23/02/2017;24:00;0,6;0,19;0,64;;
23/02/2017;23:00;0,63;0,2;0,51;143;0,26
23/02/2017;22:00;0,66;0,2;0,57;229;0,16
23/02/2017;21:00;0,69;0,27;0,7;257;0,35
23/02/2017;20:00;0,98;0,45;1,17;260;0,92
23/02/2017;19:00;1,89;0,84;2,28;270;1,63
23/02/2017;18:00;1,67;0,94;2,2;299;0,72
23/02/2017;17:00;2,15;0,79;2,06;308;1,41
23/02/2017;16:00;1,71;0,4;1,29;324;3,1
23/02/2017;15:00;1,29;0,35;1,06;311;1,75
23/02/2017;14:00;1,88;0,35;1,22;331;1,96
23/02/2017;13:00;1,93;0,54;1,57;333;1,57
23/02/2017;12:00;2,58;0,87;2,65;9;0,12
23/02/2017;11:00;2,2;0,8;2,25;13;0,28
23/02/2017;10:00;2,11;1,09;2,87;227;0,17
23/02/2017;09:00;1,3;0,37;1,24;106;0,26
23/02/2017;08:00;1,42;0,73;1,68;231;0,11
23/02/2017;07:00;1,77;1,1;2,56;295;0,26
23/02/2017;06:00;1,84;1,06;2,81;302;0,3
23/02/2017;05:00;1,51;0,98;2,42;140;0,39
23/02/2017;04:00;1,4;0,88;2,28;110;0,34
23/02/2017;03:00;1,28;0,53;1,81;83;0,37
23/02/2017;02:00;0,92;0,42;1,4;101;0,37
23/02/2017;01:00;0,77;0,38;1,18;121;0,35
22/02/2017;24:00;0,71;0,37;1,15;;
22/02/2017;23:00;0,71;0,3;1,03;225;1,05
22/02/2017;22:00;1,26;0,79;2,41;253;0,85
22/02/2017;21:00;1,5;0,74;2,32;294;0,4
22/02/2017;20:00;2,03;1,07;2,78;297;0,45
22/02/2017;19:00;2,28;1;2,8;299;0,6
22/02/2017;18:00;1,76;0,7;1,49;318;1,89
22/02/2017;17:00;1,52;0,54;1,27;324;1,8
22/02/2017;16:00;1,65;0,75;1,76;325;2,38
22/02/2017;15:00;1,77;0,75;1,96;323;2,05
22/02/2017;14:00;1,7;1,08;2,67;321;1,62
22/02/2017;13:00;0,68;1,74;8,1;345;0,52
22/02/2017;12:00;0,99;1,8;6,24;83;0,7
22/02/2017;11:00;1,2;2,53;7,41;85;0,43
22/02/2017;10:00;1,43;2,09;5,83;106;0,34
22/02/2017;09:00;1,9;2,3;6,69;105;0,43
22/02/2017;08:00;1,98;2,16;6,05;119;0,44
22/02/2017;07:00;1,4;1,22;4,16;117;0,39
22/02/2017;06:00;1,39;1,24;4,33;113;0,36
22/02/2017;05:00;1,59;1,41;5,1;120;0,36
22/02/2017;04:00;1,49;1,74;5,3;112;0,38
22/02/2017;03:00;1,66;1,68;5,32;133;0,33
22/02/2017;02:00;1,18;1,64;4,65;83;0,29
22/02/2017;01:00;1,07;1,3;3,65;117;0,4
21/02/2017;24:00;1,02;0,98;2,35;;
21/02/2017;23:00;0,96;1,04;2,12;141;0,4
21/02/2017;22:00;1,17;1,69;3,61;137;0,4
21/02/2017;21:00;1,53;1,05;2,45;136;0,41
21/02/2017;20:00;1,18;0,38;1,33;148;0,41
21/02/2017;19:00
21/02/2017;18:00
21/02/2017;17:00
21/02/2017;16:00
21/02/2017;15:00
21/02/2017;14:00
21/02/2017;13:00
21/02/2017;12:00
21/02/2017;11:00
21/02/2017;10:00;1,89;3,51;11,7;83;0,39
21/02/2017;09:00;1,17;2,36;6,15;88;0,39
21/02/2017;08:00;1,11;1,17;4,16;97;0,48
21/02/2017;07:00;1,22;1,12;3,86;100;0,43
21/02/2017;06:00;1,7;1,39;4,56;100;0,41
21/02/2017;05:00;2,01;1,53;5,41;136;0,3
21/02/2017;04:00;1,21;1,43;4,87;117;0,45
21/02/2017;03:00;2,06;1,9;5,52;117;0,37
21/02/2017;02:00;2,51;2,26;4,46;115;0,37
21/02/2017;01:00;5,05;6,87;8,94;111;0,33
20/02/2017;24:00;6,36;8,35;10,73;;
20/02/2017;23:00;3,79;3,21;6,45;333;0,38
20/02/2017;22:00;1,29;0,56;1,81;30;0,07
20/02/2017;21:00;1,3;0,65;1,7;153;0,46
20/02/2017;20:00;1,3;0,73;2,36;146;0,46
20/02/2017;19:00;1,02;1,71;3,26;152;0,39
20/02/2017;18:00;0,41;0,07;0,35;19;0,48
20/02/2017;17:00;0,89;0,22;0,48;25;1,27
20/02/2017;16:00;1,11;0,88;2,7;29;1,6
20/02/2017;15:00;0,95;0,35;0,77;6;1,66
20/02/2017;14:00;1,78;0,67;1,53;340;1,73
20/02/2017;13:00;0,75;0,27;0,78;328;1,15
20/02/2017;12:00;1,1;0,82;1,78;329;0,52
20/02/2017;11:00;2,62;2,88;5,07;15;0,05
20/02/2017;10:00;3,52;4,4;7,81;102;0,09
20/02/2017;09:00;0,94;0,89;3,24;356;0,11
20/02/2017;08:00;1,9;4,91;13,27;134;0,44
20/02/2017;07:00;2,71;4,4;22,83;117;0,42
20/02/2017;06:00;2,42;2,82;18,16;92;0,24
20/02/2017;05:00;1,97;1,86;15,59;101;0,23
20/02/2017;04:00;1,95;1,56;7,47;141;0,08
20/02/2017;03:00;1,81;1,53;4,15;146;0,09
20/02/2017;02:00;2,63;2,45;7,55;100;0,34
20/02/2017;01:00;2,46;2,65;5,42;350;0,06
19/02/2017;24:00;4,15;5,55;7,79;;
19/02/2017;23:00;2,61;1,92;4,23;291;0,02
19/02/2017;22:00;1,39;0,75;2,17;105;0,24
19/02/2017;21:00;1,4;0,51;1,67;138;0,46
19/02/2017;20:00;1,08;0,38;1,47;152;0,43
19/02/2017;19:00;0,96;0,27;0,84;286;0,07
19/02/2017;18:00;0,92;0,22;0,51;340;0,33
19/02/2017;17:00;1,24;0,35;0,82;10;0,4
19/02/2017;16:00;1,26;0,36;0,79;326;1,43
19/02/2017;15:00;1,5;0,34;0,74;331;0,81
19/02/2017;14:00;2,08;0,4;1,04;328;1,53
19/02/2017;13:00;1,67;0,43;1,07;326;1,77
19/02/2017;12:00;1,18;0,32;0,69;324;1,31
19/02/2017;11:00;1,52;0,33;0,96;337;0,41
19/02/2017;10:00;1,37;0,25;0,66;4;0,26
19/02/2017;09:00;1,21;0,14;0,55;134;0,42
19/02/2017;08:00;1,32;0,16;0,47;118;0,27
19/02/2017;07:00;1,11;0,23;0,57;131;0,35
19/02/2017;06:00;1;0,19;0,57;199;0,06
19/02/2017;05:00;0,73;0,17;0,56;278;0,33
19/02/2017;04:00;0,66;0,2;0,5;274;0,21
19/02/2017;03:00;0,86;0,46;0,74;269;0,37
19/02/2017;02:00;1;2,75;1,53;212;0,07
19/02/2017;01:00;1,62;1,35;2,03;291;0,28
18/02/2017;24:00;2,19;1,16;2,79;;
18/02/2017;23:00;1,23;0,48;1,3;52;0,11
18/02/2017;22:00;0,75;0,23;0,62;118;0,31
18/02/2017;21:00;0,65;0,22;0,66;38;0,31
18/02/2017;20:00;0,62;0,27;0,73;319;0,23
18/02/2017;19:00;1,45;0,46;1,06;344;0,4
18/02/2017;18:00;1,12;0,27;0,64;330;0,7
18/02/2017;17:00;1,01;0,3;0,63;329;1,17
18/02/2017;16:00;0,86;0,37;0,69;337;1,01
18/02/2017;15:00;1,81;1,01;2;332;2,24
18/02/2017;14:00;1,89;0,91;1,95;326;2,09
18/02/2017;13:00;2,04;0,66;1,67;325;2,54
18/02/2017;12:00;2,38;0,62;1,67;326;1,79
18/02/2017;11:00;3,58;3,06;5,4;326;0,46
18/02/2017;10:00;4,67;5,73;8,37;11;0,28
18/02/2017;09:00;4,01;3,91;7,1;40;0,26
18/02/2017;08:00;2,89;2,46;4,9;79;0,21
18/02/2017;07:00;3,59;2,94;5,48;104;0,33
18/02/2017;06:00;2,51;1,72;4,5;311;0,34
18/02/2017;05:00;1,92;1,82;4,91;144;0,43
18/02/2017;04:00;2,23;3,15;6,46;117;0,5
18/02/2017;03:00;4,72;7,84;9,93;112;0,46
18/02/2017;02:00;4,49;6,18;9,48;356;0,09
18/02/2017;01:00;4,68;7,74;11,21;80;0,21
17/02/2017;24:00;3,17;3,01;6,2;;
17/02/2017;23:00;4,64;5,49;8,16;136;0,4
17/02/2017;22:00;5,16;6,71;9,26;54;0,23
17/02/2017;21:00;5,11;7,72;9,67;61;0,25
17/02/2017;20:00;1,87;1,88;4,82;7;0,16
17/02/2017;19:00;1,6;1,3;4,12;135;0,46
17/02/2017;18:00;2,03;0,93;2,78;210;0,04
17/02/2017;17:00;1,24;0,52;1,14;321;1,26
17/02/2017;16:00;1,31;0,78;1,58;319;1,46
17/02/2017;15:00;2,4;2,11;3,18;325;2,05
17/02/2017;14:00;2,67;1,93;3,61;325;1,97
17/02/2017;13:00;0,38;0,25;0,61;296;0,31
17/02/2017;12:00;0,61;1,78;3,48;229;1,4
17/02/2017;11:00;1,85;4,52;8,56;189;0,27
17/02/2017;10:00;2,25;1,78;5,95;88;0,41
17/02/2017;09:00;2,01;1,47;4,3;112;0,34
17/02/2017;08:00;1,8;1,28;3,77;116;0,63
17/02/2017;07:00;1,75;1,25;3,87;115;0,65
17/02/2017;06:00;1,23;1,01;3,03;125;0,42
17/02/2017;05:00;0,84;0,95;3,19;101;0,76
17/02/2017;04:00;1,3;1,05;3,25;112;0,43
17/02/2017;03:00;1,56;1,43;3,66;118;0,4
17/02/2017;02:00;1,31;1,44;4,03;101;0,47
17/02/2017;01:00;1,6;1,97;4,86;125;0,64
16/02/2017;24:00;1,39;2,17;5,32;;
16/02/2017;23:00;1,38;2,29;5,15;111;0,28
16/02/2017;22:00;1,61;1,97;4,48;147;0,45
16/02/2017;21:00;1,33;1,18;3,12;134;0,4
16/02/2017;20:00;1,45;1,32;3,7;137;0,46
16/02/2017;19:00;0,67;0,42;1,04;119;0,17
16/02/2017;18:00;1,31;1,46;2,7;240;0,38
16/02/2017;17:00;0,99;0,41;1,01;308;1,04
16/02/2017;16:00;0,38;0,15;0,31;215;0,69
16/02/2017;15:00;0,37;0,18;0,35;226;1,71
16/02/2017;14:00;0,38;0,44;0,49;211;1,82
16/02/2017;13:00;0,36;2,69;2,6;191;2,03
16/02/2017;12:00;0,37;0,12;0,64;195;1,9
16/02/2017;11:00;0,39;0,29;0,4;202;2,02
16/02/2017;10:00;0,54;0,35;0,66;214;1,82
16/02/2017;09:00;0,45;0,14;0,43;214;1,12
16/02/2017;08:00;0,71;1,06;2,96;207;0,88
16/02/2017;07:00;0,56;0,19;0,38;181;0,5
16/02/2017;06:00;0,65;0,25;0,53;206;0,58
16/02/2017;05:00;0,63;0,28;0,46;224;0,12
16/02/2017;04:00;0,5;0,22;0,43;2;0,13
16/02/2017;03:00;0,57;0,28;0,57;156;0,38
16/02/2017;02:00;0,59;0,25;0,57;124;0,17
16/02/2017;01:00;0,55;0,19;0,57;31;0,19
15/02/2017;24:00;0,54;0,3;0,52;;
15/02/2017;23:00;0,78;0,36;0,76;17;0,02
15/02/2017;22:00;0,85;0,75;1,7;78;0,06
15/02/2017;21:00;1,1;1,13;2,93;345;0,06
15/02/2017;20:00;0,92;0,76;2;138;0,12
15/02/2017;19:00;0,78;0,55;1,74;112;0,22
15/02/2017;18:00;0,54;0,49;0,77;90;0,34
15/02/2017;17:00;0,47;1,02;1,48;151;1,15
15/02/2017;16:00;0,41;0,14;0,36;141;1,58
15/02/2017;15:00;0,35;0,07;0,28;147;1,1
15/02/2017;14:00;0,39;0,07;0,23;151;1,54
15/02/2017;13:00;0,36;0,12;0,26;143;0,69
15/02/2017;12:00;0,39;0,12;0,26;174;0,96
15/02/2017;11:00;0,52;0,12;0,31;177;2,8
15/02/2017;10:00;0,5;0,11;0,32;184;3,32
15/02/2017;09:00;0,48;0,07;0,21;202;3,47
15/02/2017;08:00;0,52;0,07;0,27;199;3,38
15/02/2017;07:00;0,48;0,07;0,21;195;3,26
15/02/2017;06:00;0,44;0,07;0,21;186;3,15
15/02/2017;05:00;0,46;0,07;0,21;187;3,02
15/02/2017;04:00;0,48;0,07;0,21;188;3,56
15/02/2017;03:00;0,48;0,07;0,21;181;4,48
15/02/2017;02:00;0,53;0,07;0,21;180;3,58
15/02/2017;01:00;0,57;0,07;0,21;176;3,66
14/02/2017;24:00;0,57;0,07;0,21;;
14/02/2017;23:00;0,57;0,07;0,24;183;2,74
14/02/2017;22:00;0,57;0,07;0,31;182;2,36
14/02/2017;21:00;0,57;0,07;0,37;176;2,39
14/02/2017;20:00;0,51;0,07;0,24;165;2,64
14/02/2017;19:00;0,56;0,09;0,28;177;3,44
14/02/2017;18:00;0,52;0,07;0,23;180;3,15
14/02/2017;17:00;0,38;0,07;0,2;175;3,5
14/02/2017;16:00;0,39;0,07;0,28;176;1,94
14/02/2017;15:00;0,45;0,07;0,2;207;1,7
14/02/2017;14:00;0,52;0,12;0,32;201;2,87
14/02/2017;13:00;0,42;0,07;0,23;168;1,44
14/02/2017;12:00;0,45;0,07;0,18;158;1,62
14/02/2017;11:00;0,6;0,15;0,42;168;0,91
14/02/2017;10:00;0,49;0,13;0,38;189;3,41
14/02/2017;09:00;0,52;0,09;0,31;190;3,3
14/02/2017;08:00;0,48;0,09;0,26;197;2,57
14/02/2017;07:00;0,41;0,07;0,11;191;2,66
14/02/2017;06:00;0,69;0,07;0,22;195;3,43
14/02/2017;05:00;0,5;0,07;0,14;206;2,51
14/02/2017;04:00;0,47;0,07;0,18;204;2,73
14/02/2017;03:00;0,47;0,07;0,21;190;3,02
14/02/2017;02:00;0,68;0,34;0,78;203;2,19
14/02/2017;01:00;1,04;1,21;3,69;210;0,85
13/02/2017;24:00;1,16;1,77;5,33;;
13/02/2017;23:00;1,13;1,19;4,37;118;0,34
13/02/2017;22:00;1,16;0,77;1,9;75;0,18
13/02/2017;21:00;1,12;0,83;1,48;148;0,43
13/02/2017;20:00;0,99;0,52;0,77;140;0,45
13/02/2017;19:00;1,53;0,38;0,81;161;0,11
13/02/2017;18:00;1,23;0,48;0,69;326;1,59
13/02/2017;17:00;0,32;0,07;0,23;278;1,28
13/02/2017;16:00;0,41;0,07;0,21;200;3,22
13/02/2017;15:00;0,35;0,1;0,26;180;3,42
13/02/2017;14:00;0,44;0,32;1,11;152;3,81
13/02/2017;13:00;0,36;0,19;0,43;141;4,15
13/02/2017;12:00;0,46;0,22;0,27;140;5,87
13/02/2017;11:00;0,43;0,19;0,29;139;6,21
13/02/2017;10:00;0,35;0,2;0,29;142;5,25
13/02/2017;09:00;0,4;0,25;0,61;151;4,67
13/02/2017;08:00;0,36;0,14;0,35;140;4,46
13/02/2017;07:00;0,43;0,07;0,16;145;6,37
13/02/2017;06:00;0,37;0,07;0,1;146;7,54
13/02/2017;05:00;0,45;0,07;0,16;144;6,47
13/02/2017;04:00;0,48;0,07;0,21;143;6,29
13/02/2017;03:00;0,48;0,07;0,26;145;5,06
13/02/2017;02:00;0,48;0,07;0,21;140;5,97
13/02/2017;01:00;0,48;0,07;0,21;144;6,22
12/02/2017;24:00;0,48;0,07;0,21;;
12/02/2017;23:00;0,39;0,07;0,2;140;5,01
12/02/2017;22:00;0,39;0,07;0,19;128;4,4
12/02/2017;21:00;0,58;0,08;0,32;125;3,61
12/02/2017;20:00;0,77;0,48;1,59;124;3,41
12/02/2017;19:00;0,61;0,2;0,92;128;4,37
12/02/2017;18:00;0,49;0,07;0,38;136;3,93
12/02/2017;17:00;0,47;0,07;0,25;138;3,03
12/02/2017;16:00;0,62;0,08;0,3;136;4,08
12/02/2017;15:00;0,58;0,11;0,37;142;3,59
12/02/2017;14:00;0,47;0,07;0,35;142;3,61
12/02/2017;13:00;0,52;0,15;0,51;141;3,78
12/02/2017;12:00;0,51;0,18;0,85;136;3,55
12/02/2017;11:00;1,33;0,66;2,57;132;1,99
12/02/2017;10:00;1,29;1;2,8;128;0,1
12/02/2017;09:00;1,18;0,3;1,12;117;0,34
12/02/2017;08:00;1,17;0,27;0,99;193;0,3
12/02/2017;07:00;1,06;0,25;0,97;90;0,08
12/02/2017;06:00;1,17;0,22;1,01;108;0,78
12/02/2017;05:00;1,14;0,24;0,92;87;0,43
12/02/2017;04:00;0,84;0,21;0,7;109;0,7
12/02/2017;03:00;0,88;0,24;0,91;112;0,77
12/02/2017;02:00;0,98;0,4;1,55;100;0,6
12/02/2017;01:00;1,3;0,36;1,3;45;0,43
11/02/2017;24:00;1,9;0,52;1,64;;
11/02/2017;23:00;2,41;0,57;2,04;95;0,31
11/02/2017;22:00;1,66;0,48;1,86;90;0,38
11/02/2017;21:00;1,7;0,41;1,56;92;0,41
11/02/2017;20:00;1,69;0,34;1,24;95;0,51
11/02/2017;19:00;1,7;0,24;0,98;72;0,43
11/02/2017;18:00;1,51;0,27;1,05;91;0,82
11/02/2017;17:00;1,15;0,17;0,68;89;0,68
11/02/2017;16:00;0,87;0,19;0,55;10;0,51
11/02/2017;15:00;0,83;0,19;0,51;26;1,56
11/02/2017;14:00;0,97;0,33;1,35;10;0,98
11/02/2017;13:00;0,96;0,68;1,68;26;1,51
11/02/2017;12:00;2,76;3,33;5,94;359;1,09
11/02/2017;11:00;3,29;2,7;5,27;198;0,03
11/02/2017;10:00;4,61;3,75;7,21;152;0,12
11/02/2017;09:00;1,98;1,01;3,89;53;0,13
11/02/2017;08:00;1,55;1,09;3,72;119;0,42
11/02/2017;07:00;1,87;0,9;3,03;119;0,27
11/02/2017;06:00;1,76;0,75;2,83;136;0,19
11/02/2017;05:00;1,46;0,82;3,37;128;0,33
11/02/2017;04:00;1,66;0,91;3,9;134;0,21
11/02/2017;03:00;2,08;1,04;3,89;135;0,33
11/02/2017;02:00;2,17;1,27;4,57;136;0,32
11/02/2017;01:00;1,43;1,04;3,54;125;0,38
10/02/2017;24:00;1,37;1,49;4,54;;
10/02/2017;23:00;1,5;1,64;4,74;126;0,27
10/02/2017;22:00;1,31;1,13;3,38;131;0,37
10/02/2017;21:00;1,48;0,76;3,09;140;0,46
10/02/2017;20:00;1,24;1,11;2,83;132;0,4
10/02/2017;19:00;0,68;0,33;0,93;144;0,35
10/02/2017;18:00;0,7;0,23;0,65;157;0,68
10/02/2017;17:00;0,47;0,14;0,41;148;0,82
10/02/2017;16:00;0,41;0,07;0,26;157;1,63
10/02/2017;15:00;0,52;0,2;0,47;198;1,74
10/02/2017;14:00;0,73;0,25;0,88;203;0,92
10/02/2017;13:00;0,47;0,07;0,34;69;0,18
10/02/2017;12:00;0,48;0,18;0,42;130;0,44
10/02/2017;11:00;0,4;0,09;0,29;124;1,03
10/02/2017;10:00;0,67;0,22;0,38;144;1,19
10/02/2017;09:00;0,73;0,22;0,41;171;4,13
10/02/2017;08:00;0,87;0,26;0,52;170;2,37
10/02/2017;07:00;0,48;0,08;0,22;350;0,22
10/02/2017;06:00;0,4;0,1;0,21;160;1,92
10/02/2017;05:00;0,46;0,1;0,26;89;0,37
10/02/2017;04:00;0,65;0,27;0,49;7;0,71
10/02/2017;03:00;0,65;0,24;0,48;55;0,69
10/02/2017;02:00;0,52;0,19;0,55;35;0,32
10/02/2017;01:00;0,7;0,31;0,93;117;0,53
09/02/2017;24:00;0,83;0,43;1,05;;
09/02/2017;23:00;1,12;0,69;1,77;136;1,49
09/02/2017;22:00;0,77;0,74;1,7;125;1,36
09/02/2017;21:00;0,86;1,04;2,72;118;1,73
09/02/2017;20:00;0,71;0,35;0,87;133;1,39
09/02/2017;19:00;0,97;0,69;2,08;141;1,77
09/02/2017;18:00;0,45;0,35;0,9;122;0,94
09/02/2017;17:00;0,36;0,24;0,54;84;0,17
09/02/2017;16:00;0,35;0,24;0,52;149;0,24
09/02/2017;15:00;0,92;0,33;0,67;152;0,72
09/02/2017;14:00;0,7;0,2;0,97;119;0,7
09/02/2017;13:00;0,39;0,24;0,56;124;1,3
09/02/2017;12:00;0,59;0,76;3,06;118;1,14
09/02/2017;11:00;0,93;1,29;4,34;90;1,75
09/02/2017;10:00;0,94;1,68;4,18;94;2,17
09/02/2017;09:00;1,29;1,47;4,66;154;0,86
09/02/2017;08:00;1,53;1,2;4,55;131;0,39
09/02/2017;07:00;1,15;0,45;2,01;133;0,45
09/02/2017;06:00;0,85;0,28;1,15;127;0,52
09/02/2017;05:00;0,72;0,27;1,6;149;0,18
09/02/2017;04:00;0,65;0,3;2,17;166;0,19
09/02/2017;03:00;0,78;0,27;0,98;112;0,32
09/02/2017;02:00;0,77;0,4;1,15;350;0,2
09/02/2017;01:00;1,55;1,95;4,07;278;0,15
08/02/2017;24:00;2,98;1,82;3,65;;
08/02/2017;23:00;2,5;1,13;3,11;323;0,18
08/02/2017;22:00;0,65;0,22;0,57;320;0,23
08/02/2017;21:00;0,95;0,33;0,84;151;0,32
08/02/2017;20:00;1,03;0,46;0,97;222;0,68
08/02/2017;19:00;0,88;0,75;2,15;279;1,3
08/02/2017;18:00;0,54;0,24;0,4;255;2,17
08/02/2017;17:00;0,64;0,27;0,8;267;1,79
08/02/2017;16:00;1,13;0,44;1,61;297;1,97
08/02/2017;15:00;1,77;0,42;1,18;301;2,48
08/02/2017;14:00;0,44;0,2;0,41;312;2,9
08/02/2017;13:00;0,65;0,38;1,72;278;2,26
08/02/2017;12:00;0,88;0,31;1,08;285;2,13
08/02/2017;11:00;0,97;0,27;0,93;297;1,68
08/02/2017;10:00;0,89;0,3;1,25;285;2,48
08/02/2017;09:00;0,83;0,32;0,85;287;2,3
08/02/2017;08:00;1,17;0,46;1,68;275;2,01
08/02/2017;07:00;1,65;0,6;1,16;293;2,17
08/02/2017;06:00;2,02;0,76;1,63;310;3,74
08/02/2017;05:00;1,95;0,44;1,32;317;3,18
08/02/2017;04:00;0,82;0,1;0,34;304;2,96
08/02/2017;03:00;0,58;0,09;0,27;266;3,79
08/02/2017;02:00;0,46;0,1;0,33;267;3,08
08/02/2017;01:00;0,49;0,09;0,29;269;3,01
07/02/2017;24:00;0,37;0,08;0,16;;
07/02/2017;23:00;0,38;0,07;0,21;273;3,45
07/02/2017;22:00;0,54;0,14;0,5;272;3,83
07/02/2017;21:00;0,46;0,15;0,39;270;3,39
07/02/2017;20:00;0,58;0,21;0,47;273;2,69
07/02/2017;19:00;0,68;1;1,83;275;3,05
07/02/2017;18:00;0,69;1,21;3,03;278;3,04
07/02/2017;17:00;0,59;1,14;1,33;289;2,34
07/02/2017;16:00;0,69;2,43;2,17;278;1,94
07/02/2017;15:00;1,26;0,93;2,6;274;2
07/02/2017;14:00;0,54;0,53;0,84;285;1,94
07/02/2017;13:00;0,51;1,57;2;273;1,74
07/02/2017;12:00;0,52;0,66;1,47;250;0,84
07/02/2017;11:00;0,46;0,24;0,45;234;1,04
07/02/2017;10:00;0,61;0,52;1,11;227;1,08
07/02/2017;09:00;0,42;0,23;0,55;234;1,18
07/02/2017;08:00;0,52;0,17;0,45;254;1,32
07/02/2017;07:00;0,51;0,2;0,47;272;1,64
07/02/2017;06:00;1,29;0,81;1,83;267;1,53
07/02/2017;05:00;2,35;2,5;3,91;275;0,94
07/02/2017;04:00;2,98;3,25;6,05;295;0,26
07/02/2017;03:00;1,02;0,6;1,77;311;0,57
07/02/2017;02:00;0,56;0,67;1,9;335;0,25
07/02/2017;01:00;0,78;1,1;3,41;106;0,38
06/02/2017;24:00;1,05;1,97;5,92;;
06/02/2017;23:00;1,55;3,87;10,06;97;0,57
06/02/2017;22:00;2,22;7,03;17,86;120;0,41
06/02/2017;21:00;2;3,78;14,35;117;0,51
06/02/2017;20:00;2,19;5,99;18,68;106;0,56
06/02/2017;19:00;1,68;6,95;14,83;112;0,61
06/02/2017;18:00;1,5;6,97;11,32;110;1,17
