Date;Hour;CO (mg/m3);CO - ICA;CO 8h (mg/m3);NO (µg/m3);NO2 (µg/m3);NO2 - ICA;NOX (µg/m3);PM10 (µg/m3);PM10 - ICA;PM2,5 (µg/m3);PM2,5 - ICA
02/02/2017;19:00;0,26;"Muy buena / ";0,22;21;49;Muy buena / Oso ona;81;14;Muy buena / Oso ona;6;Muy buena / Oso ona
02/02/2017;18:00;0,19;"Muy buena / ";0,21;17;40;Muy buena / Oso ona;66;7;Muy buena / Oso ona;3;Muy buena / Oso ona
02/02/2017;17:00;0,23;"Muy buena / ";0,2;23;47;Muy buena / Oso ona;82;2;Muy buena / Oso ona;0;Muy buena / Oso ona
02/02/2017;16:00;0,21;"Muy buena / ";0,19;16;37;Muy buena / Oso ona;61;10;Muy buena / Oso ona;5;Muy buena / Oso ona
02/02/2017;15:00;0,19;"Muy buena / ";0,18;9;28;Muy buena / Oso ona;41;24;Muy buena / Oso ona;17;Muy buena / Oso ona
02/02/2017;14:00;0,23;"Muy buena / ";0,18;19;26;Muy buena / Oso ona;55;5;Muy buena / Oso ona;1;Muy buena / Oso ona
02/02/2017;13:00;0,19;"Muy buena / ";0,17;16;29;Muy buena / Oso ona;54;8;Muy buena / Oso ona;1;Muy buena / Oso ona
02/02/2017;12:00;0,24;"Muy buena / ";0,15;27;37;Muy buena / Oso ona;78;10;Muy buena / Oso ona;2;Muy buena / Oso ona
02/02/2017;11:00;0,2;"Muy buena / ";0,13;17;30;Muy buena / Oso ona;56;5;Muy buena / Oso ona;0;Muy buena / Oso ona
02/02/2017;10:00;0,14;"Muy buena / ";0,13;12;29;Muy buena / Oso ona;47;4;Muy buena / Oso ona;;Sin datos / Daturik gabe
02/02/2017;09:00;0,18;"Muy buena / ";0,13;8;33;Muy buena / Oso ona;45;8;Muy buena / Oso ona;3;Muy buena / Oso ona
02/02/2017;08:00;0,14;"Muy buena / ";0,12;7;27;Muy buena / Oso ona;37;4;Muy buena / Oso ona;0;Muy buena / Oso ona
02/02/2017;07:00;0,13;"Muy buena / ";0,13;6;19;Muy buena / Oso ona;28;2;Muy buena / Oso ona;2;Muy buena / Oso ona
02/02/2017;06:00;0,13;"Muy buena / ";0,19;3;16;Muy buena / Oso ona;21;6;Muy buena / Oso ona;4;Muy buena / Oso ona
02/02/2017;05:00;0,12;"Muy buena / ";0,36;1;10;Muy buena / Oso ona;12;9;Muy buena / Oso ona;5;Muy buena / Oso ona
02/02/2017;04:00;0,11;"Muy buena / ";0,51;1;8;Muy buena / Oso ona;10;7;Muy buena / Oso ona;4;Muy buena / Oso ona
02/02/2017;03:00;0,11;"Muy buena / ";0,55;1;12;Muy buena / Oso ona;14;8;Muy buena / Oso ona;6;Muy buena / Oso ona
02/02/2017;02:00;0,11;"Muy buena / ";0,57;1;14;Muy buena / Oso ona;16;9;Muy buena / Oso ona;;Sin datos / Daturik gabe
02/02/2017;01:00;0,11;"Muy buena / ";0,6;3;18;Muy buena / Oso ona;23;9;Muy buena / Oso ona;1;Muy buena / Oso ona
01/02/2017;24:00;0,14;"Muy buena / ";0,62;5;32;Muy buena / Oso ona;40;16;Muy buena / Oso ona;4;Muy buena / Oso ona
01/02/2017;23:00;0,43;"Muy buena / ";0,61;41;55;Muy buena / Oso ona;118;36;Muy buena / Oso ona;12;Muy buena / Oso ona
01/02/2017;22:00;1,11;"Muy buena / ";0,57;167;81;Muy buena / Oso ona;337;44;Buena / Ona;18;Muy buena / Oso ona
01/02/2017;21:00;1,33;"Muy buena / ";0,42;202;101;Buena / Ona;411;33;Muy buena / Oso ona;20;Muy buena / Oso ona
01/02/2017;20:00;0,93;"Muy buena / ";0,28;96;80;Muy buena / Oso ona;227;22;Muy buena / Oso ona;;Sin datos / Daturik gabe
01/02/2017;19:00;0,35;"Muy buena / ";0,3;21;64;Muy buena / Oso ona;96;18;Muy buena / Oso ona;5;Muy buena / Oso ona
01/02/2017;18:00;0,34;"Muy buena / ";0,3;22;53;Muy buena / Oso ona;87;12;Muy buena / Oso ona;1;Muy buena / Oso ona
01/02/2017;17:00;0,25;"Muy buena / ";0,38;22;42;Muy buena / Oso ona;76;13;Muy buena / Oso ona;;Sin datos / Daturik gabe
01/02/2017;16:00;0,23;"Muy buena / ";0,51;15;31;Muy buena / Oso ona;55;13;Muy buena / Oso ona;;Sin datos / Daturik gabe
01/02/2017;15:00;0,2;"Muy buena / ";0,68;17;29;Muy buena / Oso ona;55;8;Muy buena / Oso ona;2;Muy buena / Oso ona
01/02/2017;14:00;0,26;"Muy buena / ";0,72;22;37;Muy buena / Oso ona;70;14;Muy buena / Oso ona;8;Muy buena / Oso ona
01/02/2017;13:00;0,27;"Muy buena / ";0,71;24;46;Muy buena / Oso ona;83;24;Muy buena / Oso ona;9;Muy buena / Oso ona
01/02/2017;12:00;0,34;"Muy buena / ";0,69;47;50;Muy buena / Oso ona;121;31;Muy buena / Oso ona;11;Muy buena / Oso ona
01/02/2017;11:00;0,49;"Muy buena / ";0,64;101;79;Muy buena / Oso ona;233;33;Muy buena / Oso ona;14;Muy buena / Oso ona
01/02/2017;10:00;0,54;"Muy buena / ";0,61;121;74;Muy buena / Oso ona;260;44;Buena / Ona;20;Muy buena / Oso ona
01/02/2017;09:00;1,14;"Muy buena / ";0,51;214;90;Muy buena / Oso ona;418;47;Buena / Ona;25;Muy buena / Oso ona
01/02/2017;08:00;1,64;"Muy buena / ";0,39;262;99;Muy buena / Oso ona;501;33;Muy buena / Oso ona;18;Muy buena / Oso ona
01/02/2017;07:00;0,99;"Muy buena / ";0,19;215;84;Muy buena / Oso ona;414;17;Muy buena / Oso ona;12;Muy buena / Oso ona
01/02/2017;06:00;0,31;"Muy buena / ";0,21;62;62;Muy buena / Oso ona;157;15;Muy buena / Oso ona;9;Muy buena / Oso ona
01/02/2017;05:00;0,14;"Muy buena / ";0,3;16;45;Muy buena / Oso ona;68;12;Muy buena / Oso ona;7;Muy buena / Oso ona
01/02/2017;04:00;0,12;"Muy buena / ";0,46;2;29;Muy buena / Oso ona;32;4;Muy buena / Oso ona;2;Muy buena / Oso ona
01/02/2017;03:00;0,11;"Muy buena / ";0,66;3;19;Muy buena / Oso ona;24;10;Muy buena / Oso ona;7;Muy buena / Oso ona
01/02/2017;02:00;0,14;"Muy buena / ";0,79;5;30;Muy buena / Oso ona;37;12;Muy buena / Oso ona;4;Muy buena / Oso ona
01/02/2017;01:00;;"Sin datos / ";0,83;3;21;Muy buena / Oso ona;25;13;Muy buena / Oso ona;5;Muy buena / Oso ona
31/01/2017;24:00;0,15;"Muy buena / ";0,78;10;32;Muy buena / Oso ona;47;18;Muy buena / Oso ona;5;Muy buena / Oso ona
31/01/2017;23:00;0,3;"Muy buena / ";0,79;31;51;Muy buena / Oso ona;98;26;Muy buena / Oso ona;12;Muy buena / Oso ona
31/01/2017;22:00;0,91;"Muy buena / ";0,74;155;79;Muy buena / Oso ona;316;27;Muy buena / Oso ona;15;Muy buena / Oso ona
31/01/2017;21:00;0,69;"Muy buena / ";0,67;96;81;Muy buena / Oso ona;228;35;Muy buena / Oso ona;17;Muy buena / Oso ona
31/01/2017;20:00;1,83;"Muy buena / ";0,54;260;112;Buena / Ona;511;36;Muy buena / Oso ona;16;Muy buena / Oso ona
31/01/2017;19:00;1,06;"Muy buena / ";0,39;140;98;Muy buena / Oso ona;313;35;Muy buena / Oso ona;17;Muy buena / Oso ona
31/01/2017;18:00;0,69;"Muy buena / ";0,28;90;74;Muy buena / Oso ona;211;27;Muy buena / Oso ona;16;Muy buena / Oso ona
31/01/2017;17:00;0,48;"Muy buena / ";0,34;53;67;Muy buena / Oso ona;149;21;Muy buena / Oso ona;12;Muy buena / Oso ona
31/01/2017;16:00;0,37;"Muy buena / ";0,49;36;53;Muy buena / Oso ona;109;14;Muy buena / Oso ona;8;Muy buena / Oso ona
31/01/2017;15:00;0,23;"Muy buena / ";0,51;22;35;Muy buena / Oso ona;69;14;Muy buena / Oso ona;10;Muy buena / Oso ona
31/01/2017;14:00;0,23;"Muy buena / ";0,5;24;37;Muy buena / Oso ona;74;11;Muy buena / Oso ona;8;Muy buena / Oso ona
31/01/2017;13:00;0,26;"Muy buena / ";0,49;25;36;Muy buena / Oso ona;73;3;Muy buena / Oso ona;;Sin datos / Daturik gabe
31/01/2017;12:00;0,2;"Muy buena / ";0,47;24;32;Muy buena / Oso ona;69;5;Muy buena / Oso ona;0;Muy buena / Oso ona
31/01/2017;11:00;0,23;"Muy buena / ";0,47;29;35;Muy buena / Oso ona;79;8;Muy buena / Oso ona;0;Muy buena / Oso ona
31/01/2017;10:00;0,24;"Muy buena / ";0,45;27;40;Muy buena / Oso ona;81;32;Muy buena / Oso ona;8;Muy buena / Oso ona
31/01/2017;09:00;2,09;"Muy buena / ";0,37;175;75;Muy buena / Oso ona;344;26;Muy buena / Oso ona;12;Muy buena / Oso ona
31/01/2017;08:00;0,57;"Muy buena / ";0,18;74;59;Muy buena / Oso ona;172;12;Muy buena / Oso ona;9;Muy buena / Oso ona
31/01/2017;07:00;0,22;"Muy buena / ";0,15;16;37;Muy buena / Oso ona;61;8;Muy buena / Oso ona;5;Muy buena / Oso ona
31/01/2017;06:00;0,14;"Muy buena / ";0,16;4;20;Muy buena / Oso ona;26;3;Muy buena / Oso ona;1;Muy buena / Oso ona
31/01/2017;05:00;0,14;"Muy buena / ";0,18;2;17;Muy buena / Oso ona;20;4;Muy buena / Oso ona;3;Muy buena / Oso ona
31/01/2017;04:00;0,14;"Muy buena / ";0,19;4;22;Muy buena / Oso ona;28;11;Muy buena / Oso ona;6;Muy buena / Oso ona
31/01/2017;03:00;0,14;"Muy buena / ";0,2;5;27;Muy buena / Oso ona;35;12;Muy buena / Oso ona;6;Muy buena / Oso ona
31/01/2017;02:00;0,15;"Muy buena / ";0,23;2;21;Muy buena / Oso ona;24;7;Muy buena / Oso ona;4;Muy buena / Oso ona
31/01/2017;01:00;0,12;"Muy buena / ";0,25;1;14;Muy buena / Oso ona;16;9;Muy buena / Oso ona;6;Muy buena / Oso ona
30/01/2017;24:00;0,19;"Muy buena / ";0,27;8;26;Muy buena / Oso ona;37;12;Muy buena / Oso ona;7;Muy buena / Oso ona
30/01/2017;23:00;0,21;"Muy buena / ";0,27;4;29;Muy buena / Oso ona;35;11;Muy buena / Oso ona;10;Muy buena / Oso ona
30/01/2017;22:00;0,28;"Muy buena / ";0,28;7;39;Muy buena / Oso ona;49;11;Muy buena / Oso ona;5;Muy buena / Oso ona
30/01/2017;21:00;0,24;"Muy buena / ";0,28;7;43;Muy buena / Oso ona;53;10;Muy buena / Oso ona;5;Muy buena / Oso ona
30/01/2017;20:00;0,2;"Muy buena / ";0,29;8;40;Muy buena / Oso ona;53;14;Muy buena / Oso ona;8;Muy buena / Oso ona
30/01/2017;19:00;0,31;"Muy buena / ";0,28;17;53;Muy buena / Oso ona;78;17;Muy buena / Oso ona;7;Muy buena / Oso ona
30/01/2017;18:00;0,37;"Muy buena / ";0,27;32;59;Muy buena / Oso ona;108;19;Muy buena / Oso ona;9;Muy buena / Oso ona
30/01/2017;17:00;0,27;"Muy buena / ";0,27;18;51;Muy buena / Oso ona;79;15;Muy buena / Oso ona;9;Muy buena / Oso ona
30/01/2017;16:00;0,29;"Muy buena / ";0,27;19;44;Muy buena / Oso ona;73;9;Muy buena / Oso ona;2;Muy buena / Oso ona
30/01/2017;15:00;0,29;"Muy buena / ";0,27;25;46;Muy buena / Oso ona;85;15;Muy buena / Oso ona;7;Muy buena / Oso ona
30/01/2017;14:00;0,28;"Muy buena / ";0,27;21;46;Muy buena / Oso ona;78;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe
30/01/2017;13:00;;"Sin datos / ";0,26;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe
30/01/2017;12:00;0,22;"Muy buena / ";0,25;21;42;Muy buena / Oso ona;74;13;Muy buena / Oso ona;1;Muy buena / Oso ona
30/01/2017;11:00;0,24;"Muy buena / ";0,24;14;46;Muy buena / Oso ona;68;10;Muy buena / Oso ona;3;Muy buena / Oso ona
30/01/2017;10:00;0,27;"Muy buena / ";0,22;22;52;Muy buena / Oso ona;86;9;Muy buena / Oso ona;3;Muy buena / Oso ona
30/01/2017;09:00;0,31;"Muy buena / ";0,2;19;55;Muy buena / Oso ona;84;14;Muy buena / Oso ona;6;Muy buena / Oso ona
30/01/2017;08:00;0,31;"Muy buena / ";0,18;19;60;Muy buena / Oso ona;89;9;Muy buena / Oso ona;6;Muy buena / Oso ona
30/01/2017;07:00;0,22;"Muy buena / ";0,17;11;44;Muy buena / Oso ona;60;9;Muy buena / Oso ona;7;Muy buena / Oso ona
30/01/2017;06:00;0,27;"Muy buena / ";0,17;26;42;Muy buena / Oso ona;81;11;Muy buena / Oso ona;7;Muy buena / Oso ona
30/01/2017;05:00;0,19;"Muy buena / ";0,16;5;27;Muy buena / Oso ona;35;12;Muy buena / Oso ona;7;Muy buena / Oso ona
30/01/2017;04:00;0,16;"Muy buena / ";0,16;2;25;Muy buena / Oso ona;28;11;Muy buena / Oso ona;6;Muy buena / Oso ona
30/01/2017;03:00;0,14;"Muy buena / ";0,18;3;18;Muy buena / Oso ona;22;7;Muy buena / Oso ona;3;Muy buena / Oso ona
30/01/2017;02:00;0,13;"Muy buena / ";0,18;1;13;Muy buena / Oso ona;15;4;Muy buena / Oso ona;;Sin datos / Daturik gabe
30/01/2017;01:00;0,15;"Muy buena / ";0,19;2;21;Muy buena / Oso ona;24;8;Muy buena / Oso ona;2;Muy buena / Oso ona
29/01/2017;24:00;0,18;"Muy buena / ";0,2;4;27;Muy buena / Oso ona;32;8;Muy buena / Oso ona;2;Muy buena / Oso ona
29/01/2017;23:00;0,2;"Muy buena / ";0,19;3;26;Muy buena / Oso ona;30;3;Muy buena / Oso ona;3;Muy buena / Oso ona
29/01/2017;22:00;0,19;"Muy buena / ";0,19;3;27;Muy buena / Oso ona;32;4;Muy buena / Oso ona;1;Muy buena / Oso ona
29/01/2017;21:00;0,15;"Muy buena / ";0,19;3;26;Muy buena / Oso ona;30;4;Muy buena / Oso ona;4;Muy buena / Oso ona
29/01/2017;20:00;0,21;"Muy buena / ";0,19;7;31;Muy buena / Oso ona;42;7;Muy buena / Oso ona;4;Muy buena / Oso ona
29/01/2017;19:00;0,22;"Muy buena / ";0,19;8;32;Muy buena / Oso ona;44;12;Muy buena / Oso ona;5;Muy buena / Oso ona
29/01/2017;18:00;0,2;"Muy buena / ";0,19;11;36;Muy buena / Oso ona;53;14;Muy buena / Oso ona;6;Muy buena / Oso ona
29/01/2017;17:00;0,19;"Muy buena / ";0,19;6;31;Muy buena / Oso ona;40;9;Muy buena / Oso ona;4;Muy buena / Oso ona
29/01/2017;16:00;0,17;"Muy buena / ";0,19;9;24;Muy buena / Oso ona;37;10;Muy buena / Oso ona;7;Muy buena / Oso ona
29/01/2017;15:00;0,15;"Muy buena / ";0,19;6;18;Muy buena / Oso ona;27;6;Muy buena / Oso ona;4;Muy buena / Oso ona
29/01/2017;14:00;0,18;"Muy buena / ";0,18;9;21;Muy buena / Oso ona;35;3;Muy buena / Oso ona;1;Muy buena / Oso ona
29/01/2017;13:00;0,2;"Muy buena / ";0,17;11;18;Muy buena / Oso ona;34;7;Muy buena / Oso ona;1;Muy buena / Oso ona
29/01/2017;12:00;0,22;"Muy buena / ";0,16;12;23;Muy buena / Oso ona;41;4;Muy buena / Oso ona;1;Muy buena / Oso ona
29/01/2017;11:00;0,18;"Muy buena / ";0,15;11;27;Muy buena / Oso ona;43;2;Muy buena / Oso ona;0;Muy buena / Oso ona
29/01/2017;10:00;0,18;"Muy buena / ";0,15;12;32;Muy buena / Oso ona;50;8;Muy buena / Oso ona;;Sin datos / Daturik gabe
29/01/2017;09:00;0,23;"Muy buena / ";0,14;20;39;Muy buena / Oso ona;70;8;Muy buena / Oso ona;3;Muy buena / Oso ona
29/01/2017;08:00;0,15;"Muy buena / ";0,15;7;30;Muy buena / Oso ona;41;8;Muy buena / Oso ona;3;Muy buena / Oso ona
29/01/2017;07:00;0,13;"Muy buena / ";0,17;5;27;Muy buena / Oso ona;34;6;Muy buena / Oso ona;2;Muy buena / Oso ona
29/01/2017;06:00;0,11;"Muy buena / ";0,19;3;23;Muy buena / Oso ona;27;9;Muy buena / Oso ona;;Sin datos / Daturik gabe
29/01/2017;05:00;0,12;"Muy buena / ";0,21;2;27;Muy buena / Oso ona;30;12;Muy buena / Oso ona;;Sin datos / Daturik gabe
29/01/2017;04:00;0,14;"Muy buena / ";0,24;8;37;Muy buena / Oso ona;50;13;Muy buena / Oso ona;1;Muy buena / Oso ona
29/01/2017;03:00;0,14;"Muy buena / ";0,29;9;32;Muy buena / Oso ona;46;14;Muy buena / Oso ona;9;Muy buena / Oso ona
29/01/2017;02:00;0,14;"Muy buena / ";0,3;5;33;Muy buena / Oso ona;41;15;Muy buena / Oso ona;;Sin datos / Daturik gabe
29/01/2017;01:00;0,16;"Muy buena / ";0,31;6;33;Muy buena / Oso ona;43;14;Muy buena / Oso ona;8;Muy buena / Oso ona
28/01/2017;24:00;0,33;"Muy buena / ";0,31;25;44;Muy buena / Oso ona;82;14;Muy buena / Oso ona;9;Muy buena / Oso ona
28/01/2017;23:00;0,27;"Muy buena / ";0,29;13;46;Muy buena / Oso ona;66;22;Muy buena / Oso ona;12;Muy buena / Oso ona
28/01/2017;22:00;0,32;"Muy buena / ";0,28;20;59;Muy buena / Oso ona;89;29;Muy buena / Oso ona;14;Muy buena / Oso ona
28/01/2017;21:00;0,29;"Muy buena / ";0,26;18;66;Muy buena / Oso ona;94;33;Muy buena / Oso ona;10;Muy buena / Oso ona
28/01/2017;20:00;0,45;"Muy buena / ";0,24;51;92;Muy buena / Oso ona;171;32;Muy buena / Oso ona;8;Muy buena / Oso ona
28/01/2017;19:00;0,42;"Muy buena / ";0,21;31;63;Muy buena / Oso ona;111;32;Muy buena / Oso ona;5;Muy buena / Oso ona
28/01/2017;18:00;0,22;"Muy buena / ";0,2;11;35;Muy buena / Oso ona;52;28;Muy buena / Oso ona;1;Muy buena / Oso ona
28/01/2017;17:00;0,25;"Muy buena / ";0,2;14;39;Muy buena / Oso ona;60;30;Muy buena / Oso ona;5;Muy buena / Oso ona
28/01/2017;16:00;0,21;"Muy buena / ";0,2;8;29;Muy buena / Oso ona;42;41;Buena / Ona;12;Muy buena / Oso ona
28/01/2017;15:00;0,14;"Muy buena / ";0,21;6;19;Muy buena / Oso ona;28;33;Muy buena / Oso ona;10;Muy buena / Oso ona
28/01/2017;14:00;0,14;"Muy buena / ";0,21;7;18;Muy buena / Oso ona;29;30;Muy buena / Oso ona;7;Muy buena / Oso ona
28/01/2017;13:00;0,16;"Muy buena / ";0,22;12;21;Muy buena / Oso ona;38;17;Muy buena / Oso ona;5;Muy buena / Oso ona
28/01/2017;12:00;0,25;"Muy buena / ";0,21;26;31;Muy buena / Oso ona;72;8;Muy buena / Oso ona;6;Muy buena / Oso ona
28/01/2017;11:00;0,23;"Muy buena / ";0,2;27;45;Muy buena / Oso ona;87;2;Muy buena / Oso ona;0;Muy buena / Oso ona
28/01/2017;10:00;0,22;"Muy buena / ";0,19;23;53;Muy buena / Oso ona;88;9;Muy buena / Oso ona;5;Muy buena / Oso ona
28/01/2017;09:00;0,26;"Muy buena / ";0,18;20;48;Muy buena / Oso ona;79;11;Muy buena / Oso ona;7;Muy buena / Oso ona
28/01/2017;08:00;0,27;"Muy buena / ";0,16;16;47;Muy buena / Oso ona;72;10;Muy buena / Oso ona;3;Muy buena / Oso ona
28/01/2017;07:00;0,17;"Muy buena / ";0,16;7;32;Muy buena / Oso ona;43;8;Muy buena / Oso ona;2;Muy buena / Oso ona
28/01/2017;06:00;0,18;"Muy buena / ";0,19;5;23;Muy buena / Oso ona;31;7;Muy buena / Oso ona;1;Muy buena / Oso ona
28/01/2017;05:00;0,15;"Muy buena / ";0,31;1;19;Muy buena / Oso ona;21;11;Muy buena / Oso ona;1;Muy buena / Oso ona
28/01/2017;04:00;0,14;"Muy buena / ";0,33;1;17;Muy buena / Oso ona;19;9;Muy buena / Oso ona;1;Muy buena / Oso ona
28/01/2017;03:00;0,15;"Muy buena / ";0,35;4;18;Muy buena / Oso ona;24;6;Muy buena / Oso ona;1;Muy buena / Oso ona
28/01/2017;02:00;0,16;"Muy buena / ";0,36;4;19;Muy buena / Oso ona;26;6;Muy buena / Oso ona;0;Muy buena / Oso ona
28/01/2017;01:00;0,17;"Muy buena / ";0,36;4;28;Muy buena / Oso ona;34;8;Muy buena / Oso ona;0;Muy buena / Oso ona
27/01/2017;24:00;0,15;"Muy buena / ";0,38;7;23;Muy buena / Oso ona;33;12;Muy buena / Oso ona;3;Muy buena / Oso ona
27/01/2017;23:00;0,24;"Muy buena / ";0,39;16;31;Muy buena / Oso ona;55;27;Muy buena / Oso ona;16;Muy buena / Oso ona
27/01/2017;22:00;0,82;"Muy buena / ";0,37;73;70;Muy buena / Oso ona;183;30;Muy buena / Oso ona;12;Muy buena / Oso ona
27/01/2017;21:00;0,76;"Muy buena / ";0,26;97;77;Muy buena / Oso ona;225;16;Muy buena / Oso ona;8;Muy buena / Oso ona
27/01/2017;20:00;0,27;"Muy buena / ";0,24;10;53;Muy buena / Oso ona;68;13;Muy buena / Oso ona;5;Muy buena / Oso ona
27/01/2017;19:00;0,29;"Muy buena / ";0,23;16;67;Muy buena / Oso ona;90;13;Muy buena / Oso ona;7;Muy buena / Oso ona
27/01/2017;18:00;0,2;"Muy buena / ";0,21;12;45;Muy buena / Oso ona;64;12;Muy buena / Oso ona;8;Muy buena / Oso ona
27/01/2017;17:00;0,25;"Muy buena / ";0,21;22;48;Muy buena / Oso ona;82;11;Muy buena / Oso ona;4;Muy buena / Oso ona
27/01/2017;16:00;0,28;"Muy buena / ";0,2;27;47;Muy buena / Oso ona;89;9;Muy buena / Oso ona;2;Muy buena / Oso ona
27/01/2017;15:00;0,23;"Muy buena / ";0,2;19;42;Muy buena / Oso ona;72;5;Muy buena / Oso ona;3;Muy buena / Oso ona
27/01/2017;14:00;0,27;"Muy buena / ";0,18;14;38;Muy buena / Oso ona;58;9;Muy buena / Oso ona;;Sin datos / Daturik gabe
27/01/2017;13:00;0,17;"Muy buena / ";0,17;6;27;Muy buena / Oso ona;36;12;Muy buena / Oso ona;5;Muy buena / Oso ona
27/01/2017;12:00;0,17;"Muy buena / ";0,16;10;29;Muy buena / Oso ona;44;11;Muy buena / Oso ona;4;Muy buena / Oso ona
27/01/2017;11:00;0,18;"Muy buena / ";0,15;10;28;Muy buena / Oso ona;43;16;Muy buena / Oso ona;6;Muy buena / Oso ona
27/01/2017;10:00;0,17;"Muy buena / ";0,14;12;31;Muy buena / Oso ona;49;17;Muy buena / Oso ona;9;Muy buena / Oso ona
27/01/2017;09:00;0,24;"Muy buena / ";0,14;16;44;Muy buena / Oso ona;69;18;Muy buena / Oso ona;11;Muy buena / Oso ona
27/01/2017;08:00;0,18;"Muy buena / ";0,12;9;35;Muy buena / Oso ona;48;18;Muy buena / Oso ona;10;Muy buena / Oso ona
27/01/2017;07:00;0,16;"Muy buena / ";0,11;8;26;Muy buena / Oso ona;38;13;Muy buena / Oso ona;9;Muy buena / Oso ona
27/01/2017;06:00;0,11;"Muy buena / ";0,11;2;12;Muy buena / Oso ona;15;12;Muy buena / Oso ona;7;Muy buena / Oso ona
27/01/2017;05:00;0,11;"Muy buena / ";0,11;1;10;Muy buena / Oso ona;12;10;Muy buena / Oso ona;6;Muy buena / Oso ona
27/01/2017;04:00;0,1;"Muy buena / ";0,12;1;9;Muy buena / Oso ona;11;10;Muy buena / Oso ona;6;Muy buena / Oso ona
27/01/2017;03:00;0,11;"Muy buena / ";0,13;1;13;Muy buena / Oso ona;15;15;Muy buena / Oso ona;10;Muy buena / Oso ona
27/01/2017;02:00;0,11;"Muy buena / ";0,14;3;25;Muy buena / Oso ona;29;20;Muy buena / Oso ona;12;Muy buena / Oso ona
27/01/2017;01:00;0,12;"Muy buena / ";0,16;2;11;Muy buena / Oso ona;14;19;Muy buena / Oso ona;7;Muy buena / Oso ona
26/01/2017;24:00;0,12;"Muy buena / ";0,17;4;13;Muy buena / Oso ona;18;18;Muy buena / Oso ona;1;Muy buena / Oso ona
26/01/2017;23:00;0,11;"Muy buena / ";0,19;2;14;Muy buena / Oso ona;17;15;Muy buena / Oso ona;11;Muy buena / Oso ona
26/01/2017;22:00;0,12;"Muy buena / ";0,2;3;17;Muy buena / Oso ona;21;16;Muy buena / Oso ona;9;Muy buena / Oso ona
26/01/2017;21:00;0,14;"Muy buena / ";0,22;6;23;Muy buena / Oso ona;32;18;Muy buena / Oso ona;8;Muy buena / Oso ona
26/01/2017;20:00;0,17;"Muy buena / ";0,23;11;34;Muy buena / Oso ona;51;19;Muy buena / Oso ona;9;Muy buena / Oso ona
26/01/2017;19:00;0,22;"Muy buena / ";0,22;17;45;Muy buena / Oso ona;70;23;Muy buena / Oso ona;14;Muy buena / Oso ona
26/01/2017;18:00;0,26;"Muy buena / ";0,22;17;50;Muy buena / Oso ona;76;24;Muy buena / Oso ona;14;Muy buena / Oso ona
26/01/2017;17:00;0,21;"Muy buena / ";0,22;14;45;Muy buena / Oso ona;67;23;Muy buena / Oso ona;16;Muy buena / Oso ona
26/01/2017;16:00;0,21;"Muy buena / ";0,25;13;39;Muy buena / Oso ona;59;25;Muy buena / Oso ona;15;Muy buena / Oso ona
26/01/2017;15:00;0,2;"Muy buena / ";0,29;10;38;Muy buena / Oso ona;54;21;Muy buena / Oso ona;2;Muy buena / Oso ona
26/01/2017;14:00;0,25;"Muy buena / ";0,31;17;35;Muy buena / Oso ona;62;20;Muy buena / Oso ona;5;Muy buena / Oso ona
26/01/2017;13:00;0,26;"Muy buena / ";0,3;28;43;Muy buena / Oso ona;86;19;Muy buena / Oso ona;13;Muy buena / Oso ona
26/01/2017;12:00;0,16;"Muy buena / ";0,31;17;36;Muy buena / Oso ona;61;13;Muy buena / Oso ona;3;Muy buena / Oso ona
26/01/2017;11:00;0,21;"Muy buena / ";0,31;25;45;Muy buena / Oso ona;82;7;Muy buena / Oso ona;0;Muy buena / Oso ona
26/01/2017;10:00;0,21;"Muy buena / ";0,32;25;58;Muy buena / Oso ona;96;27;Muy buena / Oso ona;6;Muy buena / Oso ona
26/01/2017;09:00;0,37;"Muy buena / ";0,32;112;94;Muy buena / Oso ona;265;28;Muy buena / Oso ona;14;Muy buena / Oso ona
26/01/2017;08:00;0,46;"Muy buena / ";0,31;74;81;Muy buena / Oso ona;195;23;Muy buena / Oso ona;12;Muy buena / Oso ona
26/01/2017;07:00;0,54;"Muy buena / ";0,28;145;78;Muy buena / Oso ona;301;19;Muy buena / Oso ona;16;Muy buena / Oso ona
26/01/2017;06:00;0,27;"Muy buena / ";0,27;34;54;Muy buena / Oso ona;106;18;Muy buena / Oso ona;13;Muy buena / Oso ona
26/01/2017;05:00;0,21;"Muy buena / ";0,28;13;47;Muy buena / Oso ona;67;23;Muy buena / Oso ona;20;Muy buena / Oso ona
26/01/2017;04:00;0,25;"Muy buena / ";0,3;10;41;Muy buena / Oso ona;56;24;Muy buena / Oso ona;19;Muy buena / Oso ona
26/01/2017;03:00;0,24;"Muy buena / ";0,32;6;38;Muy buena / Oso ona;46;29;Muy buena / Oso ona;21;Muy buena / Oso ona
26/01/2017;02:00;0,23;"Muy buena / ";0,33;4;36;Muy buena / Oso ona;42;37;Muy buena / Oso ona;26;Buena / Ona
26/01/2017;01:00;0,36;"Muy buena / ";0,33;11;47;Muy buena / Oso ona;65;36;Muy buena / Oso ona;26;Buena / Ona
