NOMBRE,HORARIO,SERVICIO_RUTA,COMEDOR,TRANSPORTE,DESCRIPCION,ACCESIBILIDAD,CONTENT-URL,NOMBRE-VIA,CLASE-VIAL,TIPO-NUM,NUM,ORIENTACION,CODIGO-POSTAL,BARRIO,DISTRITO,COORDENADA-X,COORDENADA-Y,LATITUD,LONGITUD,TELEFONO,FAX,EMAIL,TIPO,Column
Escuela Infantil Vallehermoso,,true,true,"METRO: Islas Filipinas BUS: 2 , 16 , 61 , 202 ,",ENSEÑANZA: Educación infantil (Primer ciclo),false,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=fdfe13db5b71c010VgnVCM1000000b205a0aRCRD,FERNANDEZ DE LOS RIOS,CALLE,NUM,42,,28015,ARAPILES,CHAMBERI,439982,4476511,40.435.198.773.514.500,-37.089.254.967.629.100,915 941 326,915 941 326,,/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPublicas, 
Escuela Infantil Verbo Encarnado,,false,false,"METRO: Cuatro Caminos, Nuevos Ministerios BUS: 3 , 37 , 42 , 45 , 64 , 149 , C",ENSEÑANZA: Educación infantil (Primer y segundo ciclo),false,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=779dc05ef571c010VgnVCM1000000b205a0aRCRD,ALENZA,CALLE,NUM,28,,28003,RIOS ROSAS,CHAMBERI,440721,4477667,4.044.565.662.224.020,-37.003.210.725.969.900,915 340 516 - 915 343 243,,,/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPrivadasGuarderias, 
Escuela Infantil Vida,,true,true,METRO: Vinateros &#13;BUS: 71,ENSEÑANZA: Educación infantil,false,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=dcbdc05ef571c010VgnVCM1000000b205a0aRCRD,CORREGIDOR JOSE DE PASAMONTE,CALLE,NUM,7,,28030,MARROQUINA,MORATALAZ,445013,4473747,4.041.064.762.043.620,-36.493.729.272.579.400,91 430 98 59,,,/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPrivadasGuarderias, 
Escuela Infantil Virgen de Begoña,,false,false,"METRO: Begoña &#13;BUS: 124 , 135 , 137",ENSEÑANZA: Educación infantil,false,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=8fcdc05ef571c010VgnVCM1000000b205a0aRCRD,ANGEL MUGICA,CALLE,NUM,48,,28034,VALVERDE,FUENCARRAL-EL PARDO,441754,4482255,4.048.706.942.691.230,-36.885.627.273.658.900,91 729 18 40,,,/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPrivadasGuarderias, 
Escuela Infantil Virgen del Parque,,true,true,"METRO: Eugenia de Montijo, Aluche BUS: 34 , 121 , 131 , 139",ENSEÑANZA: Educación Infantil (Primer ciclo),false,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e4fdc05ef571c010VgnVCM1000000b205a0aRCRD,JACOBINIA,CALLE,NUM,74,,28047,VISTA ALEGRE,CARABANCHEL,436140,4470192,4.037.798.813.876.770,-37.535.849.535.223.100,914 660 986,,virgendelparque@yahoo.es,/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPrivadasGuarderias, 
Escuela Infantil Woody,,false,false,"BUS: 25, 31, 121 , 138",ENSEÑANZA: Educación infantil (Primer ciclo),false,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0998f8b06b61c010VgnVCM1000000b205a0aRCRD,CAMARENA,CALLE,NUM,96,,28047,ALUCHE,LATINA,435875,4471909,40.393.435.200.350.700,-37.568.795.921.629.500,911 439 378,,escuelainfantilwoody@hotmail.com,/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPrivadasGuarderias, 
Escuela Infantil y Formación Profesional Ramón y Cajal. Calle López de Hoyos,,true,true,"METRO: Arturo Soria BUS: 7 , 9 , 11 , 70 , 72 , 73 , 87",ENSEÑANZA: Educación infantil (Primer y segundo ciclo) - Formación Profesional de grado superior,false,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=605e7589f451c010VgnVCM1000000b205a0aRCRD,LOPEZ DE HOYOS,CALLE,NUM,386,,28043,CANILLAS,HORTALEZA,444251,4479378,4.046.132.384.331.890,-3.658.848.269.617.720,913 000 288 - 913 005 664,915 191 424,r.cajal@rcajal.es,/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPrivadasGuarderias, 
Escuela Infantil Zaleo,,true,true,"METRO: Miguel Hernández - BUS: 10 , 54 , 144",ENSEÑANZA: Educación infantil (Primer y segundo ciclo),false,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=431f13db5b71c010VgnVCM1000000b205a0aRCRD,FUENTE DE PIEDRA,CALLE,NUM,10,,28018,PALOMERAS SURESTE,PUENTE DE VALLECAS,445744,4470616,40.382.489.697.485.500,-3.640.490.543.936.680,917 721 976,917 721 976,,/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPublicas, 
Escuela Infantil Zazuar I,,false,false,"BUS: 63 , 145 &#13;RENFE: Santa Eugenia",ENSEÑANZA: Educación infantil (Primer Ciclo),false,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=bfc1059cb751c010VgnVCM2000000c205a0aRCRD,SANTA EUGENIA,AVENIDA,NUM,62,,28031,SANTA EUGENIA,VILLA DE VALLECAS,448423,4470189,40.378.813.477.597.000,-36.088.961.122.965.700,91 332 82 41,,,/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPrivadasGuarderias, 
Escuela Infantil Zazuar II,,false,false,"BUS: 63 , 145 &#13;RENFE: Santa Eugenia",ENSEÑANZA: Educación infantil (Primer Ciclo),false,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=4a1ec05ef571c010VgnVCM1000000b205a0aRCRD,FUENTESPINA,CALLE,NUM,17,,28031,SANTA EUGENIA,VILLA DE VALLECAS,448682,4470273,4.037.958.623.324.830,-36.058.519.166.211.700,91 332 55 78,,,/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPrivadasGuarderias, 
Escuela Infantil Zazuar III,,false,false,"Bus:  58, 63, 145",ENSEÑANZA: Educación infantil (Primer Ciclo),false,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=2470b501b5313210VgnVCM2000000c205a0aRCRD,ZAZUAR,CALLE,NUM,2,,28031,SANTA EUGENIA,VILLA DE VALLECAS,448688,4470709,40.383.514.397.921.700,-3.605.816.421.733.710,913 310 849,,,/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPrivadasGuarderias, 
Escuela Infantil Zofio,,true,true,"BUS: 60 , 81",ENSEÑANZA: Educación infantil (Primer y Segundo ciclo),false,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=982f13db5b71c010VgnVCM1000000b205a0aRCRD,FORNILLOS,CALLE,NUM,3,,28026,ZOFIO,USERA,439443,4470686,403.826.853.418.553,-3.714.724.643.221.350,914 693 401,914 693 401,,/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPublicas, 
"Escuela Infantil 'Eduka, Escuela Infantil'",,true,true,"BUS: 49, 64, 67, 83, 133",ENSEÑANZA: Educación infantil,false,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=af15f3216571c010VgnVCM1000000b205a0aRCRD,ALICIA BAENA,CALLE,NUM,19,,28035,PEÑA GRANDE,FUENCARRAL-EL PARDO,438513,4481549,4.048.047.540.194.040,-3.726.732.972.553.280,913 167 443,913 737 189,info@escuelainfantileduka.com,/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPrivadasGuarderias, 
Escuela Infantil 'Infantil Peques',,false,false,"BUS: 22 , 79 RENFE: Villaverde Alto",ENSEÑANZA: Educación Infantil (primer ciclo),false,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=1eb4def5ab41c010VgnVCM2000000c205a0aRCRD,EMILIA BALLESTER,CALLE,NUM,34,,28021,SAN ANDRES,VILLAVERDE,439532,4466546,4.034.539.648.348.850,-37.132.829.671.843.200,91 796 10 64 ,,,/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPrivadasGuarderias, 
Escuela Infantil ¿Dónde están las llaves?,,false,false,"Bus : 8, 19, 45, 47, 59, 85, 86, 247   Metro : Delicias",Enseñanza : Educación infantil (Primer Ciclo),false,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e64df2836bd63310VgnVCM1000000b205a0aRCRD,TOMAS BRETON,CALLE,NUM,58,,28045,DELICIAS,ARGANZUELA,441457,4472201,4.039.647.748.432.470,-3.691.138.657.498.980,915 396 444 - 638 947 062,,dondeestanlasllaves@hotmail.es,/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPrivadasGuarderias, 
Escuela Infantil-Casa de Niños Albaicín,,true,true,"BUS: 78 , 116 RENFE: Orcasitas",Enseñanzas:    Educación Infantil (Primer ciclo)  Programa Casa de Niños,false,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d3fb13db5b71c010VgnVCM1000000b205a0aRCRD,ALBAICIN,CALLE,NUM,1,,28041,ORCASUR,USERA,440533,4469103,4.036.850.347.505.510,-37.017.361.930.432.700,913 171 194,913 171 194,eei.albaicin.madrid@educa.madrid.org,/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPublicas, 
Escuela Infantil-Casa de Niños El Señor don Gato,,false,false,"Bus: 8, 71, 130",Enseñanzas:    Educación Infantil (Primer ciclo)  Programa Casa de Niños,false,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=30387f1d7e4a6110VgnVCM1000000b205a0aRCRD,POETAS S/N,CALLE,NUM,0,,28032,CASCO H.VICALVARO,VICALVARO,447035,4472210,40.396.932.732.253.100,-3.625.414.854.510.770,913 711 962,917 080 207,elsenordongato@kidsco.es,/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPublicas, 
Escuela Infantil-Casa de Niños El Trébol,,true,true,"Bus: 10, 57, 136, 144",Enseñanzas:    Primer Ciclo de Educación Infantil  Programa Casa de Niños,false,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=585082bcaa7f8210VgnVCM1000000b205a0aRCRD,TRISTANA,CALLE,NUM,2,,28018,PALOMERAS BAJAS,PUENTE DE VALLECAS,444576,4470672,403.829.171.513.296,-36.542.548.921.297.100,917 772 208,,,/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPublicas, 
Escuela Politécnica Giner,,false,false,"Metro: Campamento (línea 5)  Bus: 131, 25, 121",Enseñanzas impartidas    Formación profesional básica ( LOE-LOMCE )   Administración y gestión   Servicios administrativos   Informática y comunicaciones  Imagen personal   Peluquería y estética   Comercio y marketing   Servicios comerciales    Formación profesional de grado medio   Sanidad   Cuidados auxiliares de enfermería   Informática y comunicaciones ( LOE )   Sistemas microinformáticos y redes ( LOE )   Administración y gestión ( LOE )   Gestión administrativa ( LOE )   Comercio y marketing    Actividades comerciales ( LOE )   Imagen personal   Estética y belleza ( LOE )  Peluquería y cosmética capilar ( LOE )    Formación Profesional de grado superior   Servicios socioculturales y a la comunidad   Educación infantil ( LOE )    Curso preparatorio prueba de acceso grado medio ( LOE )    Curso preparatorio prueba de acceso grado superior ( LOE )    Educación Secundario Obligatoria para personas adultas ( LOE ),false,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=fc2ec05ef571c010VgnVCM1000000b205a0aRCRD,DE MAQUEDA,CALLE,NUM,8,,28024,ALUCHE,LATINA,435130,4472010,40.394.287.258.049.800,-3.765.667.477.715.690,915 181 377 ,917 110 531,cc.epginer.madrid@educa.madrid.org,/contenido/entidadesYorganismos/CentrosEducacion/CentrosFormacionProfesionalPrivadosConcertados, 
Escuela Profesional Don Bosco,,false,false,"Metro: Francos Rodríguez (línea 7)  Bus: 64, 44",Enseñanzas impartidas    Formación profesional grado superior   Actividades físicas y deportivas   Animación de actividades físicas y deportivas   Servicios socioculturales y a la comunidad   Educación Infantil  ( LOE )  Integración social ( LOE ),false,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ce3591a8573a6410VgnVCM2000000c205a0aRCRD,DE MARÍA AUXILIADORA,CALLE,NUM,9,,28040,CIUDAD UNIVERSITARIA,MONCLOA-ARAVACA,439451,4479023,40.457.789.320.837.200,-3.715.425.578.651.150,914 500 472,913 980 250,direccion@cesdonbosco.com,/contenido/entidadesYorganismos/CentrosEducacion/CentrosFormacionProfesionalPrivadosConcertados, 
Escuela Profesional Javeriana,,false,false,"Metro: San Bernardo (líneas 2, 4)  Bus: 21, 3, 147","Enseñanzas impartidas :   Formación profesional de grado medio   Sanidad   Cuidados auxiliares de enfermería   Farmacia y parafarmacia ( LOE )   Administración y gestión    Gestión administrativa ( LOE )    Formación profesional de grado superior   Comercio y marketing   Comercio Internacional ( LOE )  Transporte y Logística ( LOE )   Hostelería y turismo   Guía, información y asistencias turísticas ( LOE )   Sanidad   Dietética    Administración y gestión ( LOE )     Administración y finanzas ( LOE )     Curso preparatorio prueba de accesos grado superior ( LOE )",false,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=af3ec05ef571c010VgnVCM1000000b205a0aRCRD,DE ALBERTO AGUILERA,CALLE,NUM,8,,28015,ARAPILES,CHAMBERI,440150,4475915,40.429.841.871.926.000,-37.068.886.486.115.000,914 457 350,914 474 425,cc.epjaveriana.madrid@educa.madrid.org,/contenido/entidadesYorganismos/CentrosEducacion/CentrosFormacionProfesionalPrivadosConcertados, 
Escuela Profesional Primero de Mayo,,true,true,"Bus: 102 , 103 , 111  Renfe: Asamblea de Madrid - Entrevías",Enseñanzas impartidas :  - ESO  - Formación Profesional de Grado Medio: Gestión administrativa -  Electromecánica de vehículos automóviles- Cocina y Gastronomía- Servicios en Restauración - Instalaciones de telecomunicaciones.  - Formación Profesional Básica: Electricidad y electrónica - Cocina y Restauración - Mantenimiento de Vehículos.,false,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=525ec05ef571c010VgnVCM1000000b205a0aRCRD,BARROS,CALLE,NUM,11,,28053,ENTREVIAS,PUENTE DE VALLECAS,443404,4469989,4.037.668.534.058.290,-3.668.000.754.426.390,917 858 955 - 917 851 043,917 853 571,secretaria@fundacionjosemariadellanos.es;cc.primerodemayo.madrid@educa.madrid.org,/contenido/entidadesYorganismos/CentrosEducacion/CentrosFormacionProfesionalPrivadosConcertados, 
Escuela Superior de Formación,,false,false,"Metro: Conde de Casal (línea 6)  Bus: 10, 56, 156",Enseñanzas impartidas    Formación profesional grado superior   Informática y comunicaciones ( LOE )   Administración de sistemas informáticos en red ( LOE )  Desarrollo de aplicaciones multiplataforma ( LOE ),false,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d2d68eab8bcb7310VgnVCM1000000b205a0aRCRD,DOCTOR ESQUERDO,CALLE,NUM,160,,28007,PACIFICO,RETIRO,442967,4472930,4.040.314.969.858.830,-3.673.412.160.976.240,915 016 253,,fp@esf.es,/contenido/entidadesYorganismos/CentrosEducacion/CentrosFormacionProfesionalPrivadosConcertados, 
Escuela Superior de Publicidad,,false,false,"Metro: Bilbao (líneas 1, 4), Tribunal (líneas 1, 10)  Bus: 3, 21, 37, 40, 149",Enseñanzas impartidas    Formación profesional grado superior:     Desarrollo de aplicaciones web  Gestión comercial y marketing,false,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f0c6ed0ef180d210VgnVCM1000000b205a0aRCRD,CHURRUCA,CALLE,NUM,14,,28004,JUSTICIA,CENTRO,440651,4475679,4.042.775.183.793.800,-37.009.605.381.161.800,915 229 435,915 116 705,minsausti@viaformacion.com,/contenido/entidadesYorganismos/CentrosEducacion/CentrosFormacionProfesionalPrivadosConcertados, 
Escuela superior de publicidad,,false,false,"Metro: Bilbao (línea 1, 4)  Bus: 40, 149, 37, 21, 3, 147",Enseñanzas impartidas    Formación profesional de grado superior   Comercio y marketing   Marketing y publicidad ( LOE )  Gestión de ventas y espacios comerciales ( LOE )    Informática y comunicaciones ( LOE )     Desarrollo de aplicaciones multiplataforma ( LOE )   Desarrollo de aplicaciones web ( LOE ),false,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=8dc89d6440a35510VgnVCM1000001d4a900aRCRD,CHURRUCA,CALLE,NUM,14,,28004,JUSTICIA,CENTRO,440651,4475679,4.042.776.084.639.750,-37.009.606.316.439.100,915 229 435,915 216 705,ciclos@escueladepublicidad.com,/contenido/entidadesYorganismos/CentrosEducacion/CentrosFormacionProfesionalPrivadosConcertados, 
Escuela Técnica de Enseñanzas Especializadas,,false,false,"Metro: Guzmán el Bueno (líneas 6, 7), Cuatro Caminos (líneas1, 2, 6)  Bus: 44, 127, 45, C2, F, C1",Enseñanzas impartidas    Formación profesional grado superior   Sanidad    Anatomía patológica y citodiagnóstico ( LOE )  Higiene bucodental ( LOE )  Imagen para el diagnóstico y medicina nuclear ( LOE )  Laboratorio clínico y biomédico ( LOE )  Prótesis dentales ( LOE )   Servicios socioculturales y a la comunidad   Educación infantil ( LOE )    Curso preparatorio prueba acceso Grado Superior ( LOE ),false,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=977ec05ef571c010VgnVCM1000000b205a0aRCRD,DE ADELA BALBOA,CALLE,NUM,16,,28039,BELLAS VISTAS,TETUAN,440142,4477965,4.044.830.857.667.510,-3.707.176.439.291.590,915 347 084 ,915 345 111,escuelatecnica@telefonica.net,/contenido/entidadesYorganismos/CentrosEducacion/CentrosFormacionProfesionalPrivadosConcertados, 
Escuela Técnico Profesional de la Salud de la Comunidad de Madrid,,false,false,"METRO: Sainz de Baranda , O&amp;apos;Donnell BUS: 2 , 15 , 56 , 143 , 202 , 215",ENSEÑANZA:  FORMACIÓN PROFESIONAL DE GRADO SUPERIOR (Anatomía patológica y citología - Documentación sanitaria - Imagen para el diagnóstico - Laboratorio de diagnóstico clínico - Radioterapia),false,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ec8ec05ef571c010VgnVCM1000000b205a0aRCRD,DOCTOR ESQUERDO,CALLE,NUM,46,,28007,IBIZA,RETIRO,443320,4474726,40.419.353.197.130.100,-3.669.412.741.272.020,915 868 912,,ies.salud.madrid@educa.madrid.org,/contenido/entidadesYorganismos/CentrosEducacion/CentrosFormacionProfesionalPublicos, 
ESERP Business School Madrid,,false,false,"Metro: Colombia (líneas 8, 9)  Bus: 52, 7, 11, 40, 87, 16, 29, 51",Grados oficiales  Titulaciones propias  Másteres,false,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e902059cb751c010VgnVCM2000000c205a0aRCRD,COSTA RICA,CALLE,NUM,9,,28016,NUEVA ESPAÑA,CHAMARTIN,442883,4479100,40.458.735.409.110.600,-3.674.957.593.336.750,913 501 212,,hola@eserp.com,/contenido/entidadesYorganismos/CentrosEducacion/CentrosFormacionProfesionalPrivadosConcertados, 
ESTEC - Escuela Superior de Tecnología,,false,false,"Metro: Esperanza (línea 4)  Bus: 120,122","Formación Profesional de grado superior:   Informática y comunicaciones ( LOE )  Imagen y sonido ( LOE )   Animaciones 3D, juegos y entornos interactivos ( LOE )",false,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=a02ec87ce6e45510VgnVCM1000001d4a900aRCRD,MOSCATELAR,CALLE,NUM,10,y 12,28043,PIOVERA,HORTALEZA,445083,4478891,40.457.001.224.673.900,-364.899.342.736.521,910 494 747,,estec@esne.es,/contenido/entidadesYorganismos/CentrosEducacion/CentrosFormacionProfesionalPrivadosConcertados, 
Grupo Cto Centro de Formación,,false,false,"Intercambiador de la Avenida de América  Metro: Avenida de América (líneas, 4, 6, 7 y 9)  Bus: C1, 29, 52, C2, 12, 73, 200, 72, 122",Enseñanzas impartidas    Formación profesional de grado superior   Sanidad   Dietética  Salud ambiental  Documentación y administración Sanitarias ( LOE ),false,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=b4329d6440a35510VgnVCM1000001d4a900aRCRD,FRANCISCO SILVELA,CALLE,NUM,106,,28002,PROSPERIDAD,CHAMARTIN,442555,4476898,4.043.886.716.868.770,-36.786.144.520.138.500,917 824 330,917 824 343,,/contenido/entidadesYorganismos/CentrosEducacion/CentrosFormacionProfesionalPrivadosConcertados, 
Instede FP,,false,false,"Intercambiador de Plaza Elíptica  Bus: 47, 60, 81, 247  Metro: Plaza Elíptica (líneas 6 y 11)",Enseñanzas impartidas    Formación profesional grado superior   Actividades físicas y deportivas   Animación de actividades físicas y deportivas,false,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0aa5ff0060a35510VgnVCM2000001f4a900aRCRD,ELIPTICA,PLAZA,NUM,2,,28026,ZOFIO,USERA,439240,4470933,4.038.489.563.522.540,-37.171.396.288.867.600,,,,/contenido/entidadesYorganismos/CentrosEducacion/CentrosFormacionProfesionalPrivadosConcertados, 
Institución Profesional Salesiana,,false,false,"Bus: 34 , 35, 139 Metro: Carabanchel Alto","Enseñanzas impartidas:   - Educación Infantil Segundo Ciclo - Primaria - ESO - Bachillerato (Humanidades y Ciencias  Sociales - Ciencias y Tecnología).   - Formación Profesional Básica: Servicios administrativos, Fabricación y montaje, Informática y comunicaciones.  - Formación Profesional de Grado Medio: Gestión administrativa - Sistemas microinformáticos y redes - Instalaciones eléctricas y automáticas - Mecanizado - Mantenimiento electromecánico.   - Formación Profesional de Grado Superior: Administración de sistemas informáticos en red - Educación Infantil - Animación de actividades físicas y deportivas -  Programación de la producción en fabricación mecánica - Sistemas de telecomunicación e informáticos - Sistemas electrotécnicos y automatizados - Mantenimiento electrónico - Mecatrónica industrial -  Eficiencia Energetica y Energía Solar Térmica - Integración social  - Curso preparatorio prueba acceso Grado Medio y Superior  - Programa de Cualificación Profesional, Módulos Voluntarios.",false,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=72a8ae10c471c010VgnVCM1000000b205a0aRCRD,DON BOSCO,RONDA,NUM,3,,28044,BUENAVISTA,CARABANCHEL,436174,4469767,4.037.416.216.273.270,-3.753.141.825.067.170,915 087 640,915 086 152,,/contenido/entidadesYorganismos/CentrosEducacion/CentrosFormacionProfesionalPrivadosConcertados, 
Instituto de Educación Secundaria (IES) Alameda de Osuna,,true,true,"BUS: 105 , 112 , 115 , 151",ENSEÑANZA: ESO - BACHILLERATO (Humanidades y Ciencias Sociales - Ciencias y Tecnología).,false,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f33fc05ef571c010VgnVCM1000000b205a0aRCRD,ANTONIO SANCHA,CALLE,NUM,11,,28042,ALAMEDA DE OSUNA,BARAJAS,450186,4479219,40.460.269.269.312.400,-35.888.370.717.050.800,917 473 420 - 917 473 017,913 291 525,,/contenido/entidadesYorganismos/CentrosEducacion/CentrosFormacionProfesionalPublicos, 
Instituto de Educación Secundaria (IES) Alfredo Kraus,,false,false,"BUS: 4, 140  METRO: Las Rosas",ENSEÑANZA: Educación Secundaria Obligatoria,false,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e39f02882e68e410VgnVCM2000000c205a0aRCRD,GUADALAJARA,AVENIDA,NUM,126,,28022,ROSAS,SAN BLAS-CANILLEJAS,448564,4475196,4.042.393.768.765.810,-36.076.288.888.602.600,912 760 100 - 618 228 203,912 760 100,ies.alfredokraus.madrid@educa.madrid.org,/contenido/entidadesYorganismos/CentrosEducacion/InstitutosEnseñanzaSecundaria, 
